message_type,mmsi,navigation_status,rate_of_turn,speed_over_ground,longitude,latitude,course_over_ground,true_heading,timeStamp
3,235084179,0,-128,89,62142159,715046,396,511,2014-01-15T23:14:46Z
1,235084179,0,-128,88,62142328,715257,394,511,2014-01-15T23:14:58Z
1,235084179,0,-128,87,62142465,715432,387,511,2014-01-15T23:15:08Z
1,235084179,0,-128,87,62142611,715628,375,511,2014-01-15T23:15:17Z
1,235084179,0,-128,86,62142756,715820,372,511,2014-01-15T23:15:27Z
1,235084179,0,-128,85,62142913,716026,370,511,2014-01-15T23:15:38Z
1,235084179,0,-128,81,62143746,717135,370,511,2014-01-15T23:16:38Z
3,235084179,0,-128,80,62143867,717297,365,511,2014-01-15T23:16:47Z
1,235084179,0,-128,79,62144261,717843,356,511,2014-01-15T23:17:17Z
1,235084179,0,-128,76,62144895,718716,364,511,2014-01-15T23:18:07Z
1,235084179,0,-128,72,62145593,719748,353,511,2014-01-15T23:19:07Z
1,235084179,0,-128,58,62148067,722479,406,511,2014-01-15T23:22:38Z
1,235084179,0,-128,58,62148173,722602,409,511,2014-01-15T23:22:48Z
1,235084179,0,-128,57,62148391,722860,400,511,2014-01-15T23:23:08Z
1,235084179,0,-128,57,62148582,723100,389,511,2014-01-15T23:23:28Z
1,235084179,0,-128,55,62148686,723215,419,511,2014-01-15T23:23:38Z
1,235084179,0,-128,53,62148793,723323,443,511,2014-01-15T23:23:48Z
1,235084179,0,-128,52,62148898,723428,444,511,2014-01-15T23:23:58Z
1,235084179,0,-128,52,62149012,723544,442,511,2014-01-15T23:24:08Z
1,235084179,0,-128,30,62153327,726870,705,511,2014-01-15T23:33:18Z
1,235084179,0,-128,30,62153493,726926,725,511,2014-01-15T23:33:38Z
1,235084179,0,-128,39,62154613,727139,872,511,2014-01-15T23:35:39Z
1,235084179,0,-128,40,62154727,727139,895,511,2014-01-15T23:35:48Z
1,235084179,0,-128,42,62154856,727137,910,511,2014-01-15T23:35:59Z
1,235084179,0,-128,43,62154953,727133,921,511,2014-01-15T23:36:07Z
1,235084179,0,-128,44,62155090,727127,926,511,2014-01-15T23:36:17Z
1,235084179,0,-128,45,62155204,727119,934,511,2014-01-15T23:36:27Z
1,235084179,0,-128,46,62155349,727107,945,511,2014-01-15T23:36:39Z
1,235084179,0,-128,49,62155628,727079,957,511,2014-01-15T23:36:59Z
1,235084179,0,-128,53,62156489,726977,1067,511,2014-01-15T23:37:59Z
1,235084179,0,-128,55,62156763,726872,1131,511,2014-01-15T23:38:18Z
1,235084179,0,-128,59,62157171,726643,1226,511,2014-01-15T23:38:47Z
1,235084179,0,-128,68,62158012,725965,1266,511,2014-01-15T23:39:47Z
1,235084179,0,-128,70,62159217,725305,1132,511,2014-01-15T23:40:58Z
3,235084179,0,-128,70,62159397,725235,1113,511,2014-01-15T23:41:08Z
1,235084179,0,-128,70,62159561,725177,1093,511,2014-01-15T23:41:17Z
1,235084179,0,-128,68,62160116,725017,1036,511,2014-01-15T23:41:47Z
1,235084179,0,-128,66,62160668,724923,989,511,2014-01-15T23:42:17Z
1,235084179,0,-128,66,62160851,724901,969,511,2014-01-15T23:42:27Z
1,235084179,0,-128,65,62161227,724854,971,511,2014-01-15T23:42:49Z
3,235084179,0,-128,63,62161576,724809,972,511,2014-01-15T23:43:08Z
1,235084179,0,-128,63,62161732,724788,972,511,2014-01-15T23:43:17Z
1,235084179,0,-128,62,62161903,724765,972,511,2014-01-15T23:43:27Z
1,235084179,0,-128,60,62162257,724718,974,511,2014-01-15T23:43:49Z
1,235084179,0,-128,59,62162422,724697,974,511,2014-01-15T23:43:58Z
3,235084179,0,-128,59,62162584,724675,975,511,2014-01-15T23:44:08Z
1,235084179,0,-128,58,62162728,724654,976,511,2014-01-15T23:44:17Z
1,235084179,0,-128,57,62162887,724633,979,511,2014-01-15T23:44:27Z
1,235084179,0,-128,53,62163507,724545,982,511,2014-01-15T23:45:08Z
1,235084179,0,-128,52,62163640,724526,981,511,2014-01-15T23:45:18Z
1,235084179,0,-128,52,62163783,724505,982,511,2014-01-15T23:45:27Z
1,235084179,0,-128,51,62163940,724483,980,511,2014-01-15T23:45:38Z
1,235084179,0,-128,50,62164082,724464,975,511,2014-01-15T23:45:48Z
1,235084179,0,-128,49,62164358,724430,973,511,2014-01-15T23:46:08Z
1,235084179,0,-128,48,62164477,724416,971,511,2014-01-15T23:46:18Z
1,235084179,0,-128,46,62164873,724368,968,511,2014-01-15T23:46:48Z
1,235084179,0,-128,44,62165358,724314,959,511,2014-01-15T23:47:28Z
1,235084179,0,-128,43,62165476,724302,958,511,2014-01-15T23:47:38Z
1,235084179,0,-128,42,62165592,724290,959,511,2014-01-15T23:47:48Z
1,235084179,0,-128,42,62165695,724278,959,511,2014-01-15T23:47:57Z
1,235084179,0,-128,41,62165822,724265,960,511,2014-01-15T23:48:08Z
1,235084179,0,-128,40,62165925,724251,963,511,2014-01-15T23:48:17Z
1,235084179,0,-128,40,62166048,724234,966,511,2014-01-15T23:48:28Z
1,235084179,0,-128,39,62166159,724218,968,511,2014-01-15T23:48:38Z
1,235084179,0,-128,38,62166360,724189,979,511,2014-01-15T23:48:57Z
1,235084179,0,-128,37,62166472,724175,982,511,2014-01-15T23:49:08Z
1,235084179,0,-128,37,62166563,724163,975,511,2014-01-15T23:49:17Z
1,235084179,0,-128,37,62166674,724148,972,511,2014-01-15T23:49:28Z
1,235084179,0,-128,36,62166774,724137,969,511,2014-01-15T23:49:38Z
1,235084179,0,-128,36,62166871,724130,961,511,2014-01-15T23:49:49Z
1,235084179,0,-128,35,62166960,724122,956,511,2014-01-15T23:49:57Z
1,235084179,0,-128,35,62167063,724114,960,511,2014-01-15T23:50:08Z
1,235084179,0,-128,34,62167145,724105,966,511,2014-01-15T23:50:17Z
3,235084179,0,-128,33,62167235,724096,969,511,2014-01-15T23:50:27Z
1,235084179,0,-128,33,62167333,724083,973,511,2014-01-15T23:50:38Z
1,235084179,0,-128,32,62167423,724071,977,511,2014-01-15T23:50:48Z
1,235084179,0,-128,32,62167503,724061,977,511,2014-01-15T23:50:57Z
1,235084179,0,-128,31,62167678,724035,979,511,2014-01-15T23:51:17Z
3,235084179,0,-128,30,62167765,724022,980,511,2014-01-15T23:51:27Z
1,235084179,0,-128,30,62167855,724009,985,511,2014-01-15T23:51:38Z
1,235084179,0,-128,29,62168009,723985,987,511,2014-01-15T23:51:57Z
1,235084179,0,-128,29,62168095,723972,982,511,2014-01-15T23:52:08Z
1,235084179,0,-128,28,62168166,723967,964,511,2014-01-15T23:52:18Z
3,235084179,0,-128,28,62168244,723962,951,511,2014-01-15T23:52:28Z
1,235084179,0,-128,28,62168338,723956,941,511,2014-01-15T23:52:39Z
1,235084179,0,-128,27,62168472,723951,930,511,2014-01-15T23:52:57Z
1,235084179,0,-128,26,62168551,723946,931,511,2014-01-15T23:53:08Z
1,235084179,0,-128,26,62168614,723945,920,511,2014-01-15T23:53:17Z
3,235084179,0,-128,26,62168685,723943,913,511,2014-01-15T23:53:28Z
1,235084179,0,-128,25,62168771,723940,915,511,2014-01-15T23:53:39Z
1,235084179,0,-128,25,62168896,723934,916,511,2014-01-15T23:53:57Z
1,235084179,0,-128,24,62168974,723931,911,511,2014-01-15T23:54:08Z
1,235084179,0,-128,24,62169035,723930,901,511,2014-01-15T23:54:17Z
3,235084179,0,-128,24,62169104,723931,886,511,2014-01-15T23:54:27Z
1,235084179,0,-128,23,62169177,723931,885,511,2014-01-15T23:54:39Z
1,235084179,0,-128,23,62169248,723931,894,511,2014-01-15T23:54:49Z
1,235084179,0,-128,22,62169298,723931,904,511,2014-01-15T23:54:57Z
1,235084179,0,-128,21,62169420,723930,905,511,2014-01-15T23:55:17Z
3,235084179,0,-128,21,62169480,723931,903,511,2014-01-15T23:55:27Z
1,235084179,0,-128,22,62169546,723933,889,511,2014-01-15T23:55:38Z
1,235084179,0,-128,22,62169613,723936,886,511,2014-01-15T23:55:48Z
1,235084179,0,-128,22,62169662,723938,888,511,2014-01-15T23:55:57Z
1,235084179,0,-128,22,62169732,723939,896,511,2014-01-15T23:56:09Z
3,235084179,0,-128,23,62169855,723936,912,511,2014-01-15T23:56:27Z
1,235084179,0,-128,24,62169934,723934,918,511,2014-01-15T23:56:38Z
1,235084179,0,-128,24,62170004,723934,910,511,2014-01-15T23:56:48Z
1,235084179,0,-128,25,62170061,723935,890,511,2014-01-15T23:56:56Z
1,235084179,0,-128,25,62170140,723933,924,511,2014-01-15T23:57:09Z
1,235084179,0,-128,27,62170208,723927,952,511,2014-01-15T23:57:17Z
1,235084179,0,-128,29,62170288,723920,943,511,2014-01-15T23:57:28Z
1,235084179,0,-128,30,62170372,723915,931,511,2014-01-15T23:57:37Z
1,235084179,0,-128,32,62170478,723914,908,511,2014-01-15T23:57:48Z
1,235084179,0,-128,35,62170662,723916,891,511,2014-01-15T23:58:08Z
1,235084179,0,-128,38,62170862,723931,859,511,2014-01-15T23:58:28Z
1,235084179,0,-128,39,62170972,723942,850,511,2014-01-15T23:58:38Z
1,235084179,0,-128,41,62171108,723957,848,511,2014-01-15T23:58:49Z
1,235084179,0,-128,42,62171202,723968,840,511,2014-01-15T23:58:57Z
1,235084179,0,-128,44,62171335,723981,843,511,2014-01-15T23:59:08Z
1,235084179,0,-128,45,62171446,723992,846,511,2014-01-15T23:59:17Z
1,235084179,0,-128,46,62171574,724003,848,511,2014-01-15T23:59:28Z
1,235084179,0,-128,49,62171842,724028,851,511,2014-01-15T23:59:48Z
1,235084179,0,-128,50,62171980,724039,850,511,2014-01-15T23:59:57Z
1,235084179,0,-128,51,62172264,724061,852,511,2014-01-16T00:00:17Z
1,235084179,0,-128,52,62172411,724071,857,511,2014-01-16T00:00:27Z
1,235084179,0,-128,53,62172561,724080,864,511,2014-01-16T00:00:37Z
1,235084179,0,-128,55,62172868,724097,866,511,2014-01-16T00:00:58Z
1,235084179,0,-128,57,62173042,724109,863,511,2014-01-16T00:01:08Z
1,235084179,0,-128,58,62173188,724121,863,511,2014-01-16T00:01:17Z
1,235084179,0,-128,61,62173518,724143,868,511,2014-01-16T00:01:37Z
1,235084179,0,-128,63,62173688,724152,872,511,2014-01-16T00:01:47Z
1,235084179,0,-128,64,62173864,724160,876,511,2014-01-16T00:01:58Z
1,235084179,0,-128,65,62174064,724165,881,511,2014-01-16T00:02:08Z
1,235084179,0,-128,67,62174232,724170,884,511,2014-01-16T00:02:17Z
1,235084179,0,-128,68,62174423,724176,882,511,2014-01-16T00:02:27Z
1,235084179,0,-128,72,62175016,724205,867,511,2014-01-16T00:02:57Z
1,235084179,0,-128,73,62175244,724208,891,511,2014-01-16T00:03:09Z
1,235084179,0,-128,75,62175640,724198,921,511,2014-01-16T00:03:28Z
1,235084179,0,-128,78,62176279,724146,951,511,2014-01-16T00:03:57Z
1,235084179,0,-128,79,62176520,724127,945,511,2014-01-16T00:04:08Z
1,235084179,0,-128,80,62176946,724094,944,511,2014-01-16T00:04:28Z
1,235084179,0,-128,83,62177634,724036,953,511,2014-01-16T00:04:57Z
1,235084179,0,-128,84,62178128,723989,954,511,2014-01-16T00:05:17Z
1,235084179,0,-128,85,62178364,723966,954,511,2014-01-16T00:05:28Z
3,235084179,0,-128,86,62178816,723925,950,511,2014-01-16T00:05:48Z
1,235084179,0,-128,87,62179056,723904,951,511,2014-01-16T00:05:57Z
1,235084179,0,-128,88,62179808,723822,970,511,2014-01-16T00:06:28Z
1,235084179,0,-128,89,62180026,723794,969,511,2014-01-16T00:06:37Z
3,235084179,0,-128,89,62180295,723766,960,511,2014-01-16T00:06:48Z
1,235084179,0,-128,90,62180793,723714,968,511,2014-01-16T00:07:08Z
1,235084179,0,-128,90,62181040,723681,977,511,2014-01-16T00:07:18Z
1,235084179,0,-128,90,62181288,723644,981,511,2014-01-16T00:07:28Z
1,235084179,0,-128,90,62181511,723613,978,511,2014-01-16T00:07:37Z
3,235084179,0,-128,91,62181786,723578,971,511,2014-01-16T00:07:47Z
1,235084179,0,-128,91,62182289,723510,980,511,2014-01-16T00:08:08Z
1,235084179,0,-128,92,62182793,723432,987,511,2014-01-16T00:08:28Z
1,235084179,0,-128,92,62183021,723396,986,511,2014-01-16T00:08:37Z
1,235084179,0,-128,92,62183529,723322,977,511,2014-01-16T00:08:56Z
1,235084179,0,-128,92,62183809,723284,975,511,2014-01-16T00:09:08Z
1,235084179,0,-128,93,62184316,723196,1005,511,2014-01-16T00:09:28Z
1,235084179,0,-128,93,62184545,723162,984,511,2014-01-16T00:09:37Z
1,235084179,0,-128,93,62184801,723125,978,511,2014-01-16T00:09:47Z
1,235084179,0,-128,93,62185060,723085,985,511,2014-01-16T00:09:57Z
1,235084179,0,-128,93,62185318,723042,994,511,2014-01-16T00:10:07Z
1,235084179,0,-128,93,62185628,722984,1006,511,2014-01-16T00:10:18Z
1,235084179,0,-128,93,62185859,722941,1004,511,2014-01-16T00:10:29Z
1,235084179,0,-128,94,62186090,722904,993,511,2014-01-16T00:10:38Z
1,235084179,0,-128,94,62187178,722714,1001,511,2014-01-16T00:11:18Z
1,235084179,0,-128,94,62187411,722676,994,511,2014-01-16T00:11:28Z
1,235084179,0,-128,95,62187646,722636,995,511,2014-01-16T00:11:38Z
1,235084179,0,-128,95,62188169,722545,1000,511,2014-01-16T00:11:57Z
1,235084179,0,-128,96,62188457,722493,1002,511,2014-01-16T00:12:08Z
1,235084179,0,-128,96,62188746,722442,1002,511,2014-01-16T00:12:18Z
1,235084179,0,-128,96,62188984,722400,1001,511,2014-01-16T00:12:28Z
1,235084179,0,-128,96,62189222,722358,1000,511,2014-01-16T00:12:37Z
1,235084179,0,-128,96,62189753,722271,991,511,2014-01-16T00:12:57Z
1,235084179,0,-128,96,62190044,722227,985,511,2014-01-16T00:13:08Z
1,235084179,0,-128,96,62190574,722147,995,511,2014-01-16T00:13:28Z
1,235084179,0,-128,96,62190809,722101,1010,511,2014-01-16T00:13:37Z
1,235084179,0,-128,96,62191332,722000,997,511,2014-01-16T00:13:58Z
1,235084179,0,-128,94,62191619,721968,957,511,2014-01-16T00:14:08Z
1,235084179,0,-128,92,62192132,721994,844,511,2014-01-16T00:14:28Z
1,235084179,0,-128,92,62192385,722027,826,511,2014-01-16T00:14:38Z
1,235084179,0,-128,91,62192612,722073,787,511,2014-01-16T00:14:47Z
1,235084179,0,-128,92,62192861,722132,785,511,2014-01-16T00:14:57Z
3,235084179,0,-128,92,62193130,722198,757,511,2014-01-16T00:15:07Z
1,235084179,0,-128,92,62193378,722262,760,511,2014-01-16T00:15:18Z
1,235084179,0,-128,92,62193626,722323,758,511,2014-01-16T00:15:28Z
1,235084179,0,-128,92,62193874,722391,749,511,2014-01-16T00:15:38Z
1,235084179,0,-128,92,62194100,722446,759,511,2014-01-16T00:15:47Z
1,235084179,0,-128,93,62194350,722507,762,511,2014-01-16T00:15:57Z
1,235084179,0,-128,93,62194627,722577,760,511,2014-01-16T00:16:07Z
1,235084179,0,-128,93,62194879,722639,766,511,2014-01-16T00:16:17Z
1,235084179,0,-128,93,62195108,722691,769,511,2014-01-16T00:16:28Z
1,235084179,0,-128,93,62195386,722756,765,511,2014-01-16T00:16:38Z
1,235084179,0,-128,94,62195613,722809,766,511,2014-01-16T00:16:47Z
1,235084179,0,-128,94,62195866,722870,766,511,2014-01-16T00:16:57Z
1,235084179,0,-128,94,62196146,722937,766,511,2014-01-16T00:17:08Z
1,235084179,0,-128,94,62196402,723000,765,511,2014-01-16T00:17:17Z
1,235084179,0,-128,94,62196402,723000,765,511,2014-01-16T00:17:17Z
1,235084179,0,-128,94,62196633,723058,760,511,2014-01-16T00:17:27Z
1,235084179,0,-128,95,62196917,723129,763,511,2014-01-16T00:17:38Z
1,235084179,0,-128,95,62197151,723181,776,511,2014-01-16T00:17:47Z
1,235084179,0,-128,95,62197410,723233,789,511,2014-01-16T00:17:58Z
1,235084179,0,-128,94,62197953,723356,751,511,2014-01-16T00:18:18Z
1,235084179,0,-128,94,62198183,723426,734,511,2014-01-16T00:18:27Z
1,235084179,0,-128,95,62198689,723590,714,511,2014-01-16T00:18:48Z
1,235084179,0,-128,95,62198939,723679,710,511,2014-01-16T00:18:58Z
1,235084179,0,-128,95,62199192,723762,718,511,2014-01-16T00:19:07Z
1,235084179,0,-128,96,62200202,724098,720,511,2014-01-16T00:19:47Z
3,235084179,0,-128,96,62200453,724182,714,511,2014-01-16T00:19:57Z
1,235084179,0,-128,96,62200985,724353,719,511,2014-01-16T00:20:18Z
1,235084179,0,-128,97,62201984,724680,721,511,2014-01-16T00:20:57Z
1,235084179,0,-128,97,62202240,724762,726,511,2014-01-16T00:21:07Z
3,235084179,0,-128,97,62202524,724849,730,511,2014-01-16T00:21:18Z
1,235084179,0,-128,97,62202808,724940,723,511,2014-01-16T00:21:29Z
3,235084179,0,-128,97,62203016,725003,735,511,2014-01-16T00:21:37Z
1,235084179,0,-128,97,62203276,725078,740,511,2014-01-16T00:21:47Z
1,235084179,0,-128,96,62203790,725234,727,511,2014-01-16T00:22:07Z
1,235084179,0,-128,96,62204068,725337,699,511,2014-01-16T00:22:17Z
3,235084179,0,-128,96,62204340,725449,682,511,2014-01-16T00:22:29Z
1,235084179,0,-128,96,62204782,725635,672,511,2014-01-16T00:22:47Z
1,235084179,0,-128,96,62205054,725754,669,511,2014-01-16T00:22:58Z
1,235084179,0,-128,96,62205277,725856,664,511,2014-01-16T00:23:07Z
3,235084179,0,-128,96,62205819,726095,668,511,2014-01-16T00:23:28Z
1,235084179,0,-128,96,62206039,726190,667,511,2014-01-16T00:23:38Z
1,235084179,0,-128,96,62206261,726284,667,511,2014-01-16T00:23:47Z
1,235084179,0,-128,96,62206533,726399,667,511,2014-01-16T00:23:58Z
1,235084179,0,-128,96,62206803,726516,666,511,2014-01-16T00:24:09Z
1,235084179,0,-128,96,62207025,726612,667,511,2014-01-16T00:24:18Z
1,235084179,0,-128,96,62207745,726902,674,511,2014-01-16T00:24:46Z
1,235084179,0,-128,96,62208016,727027,663,511,2014-01-16T00:24:58Z
1,235084179,0,-128,96,62208495,727243,653,511,2014-01-16T00:25:18Z
3,235084179,0,-128,96,62208757,727370,653,511,2014-01-16T00:25:29Z
1,235084179,0,-128,96,62208969,727471,637,511,2014-01-16T00:25:38Z
1,235084179,0,-128,96,62209185,727578,637,511,2014-01-16T00:25:47Z
1,235084179,0,-128,96,62209448,727709,639,511,2014-01-16T00:25:57Z
1,235084179,0,-128,95,62209708,727841,634,511,2014-01-16T00:26:09Z
3,235084179,0,-128,95,62210181,728083,630,511,2014-01-16T00:26:29Z
1,235084179,0,-128,95,62210395,728194,633,511,2014-01-16T00:26:38Z
1,235084179,0,-128,94,62210609,728289,651,511,2014-01-16T00:26:47Z
1,235084179,0,-128,94,62210871,728406,651,511,2014-01-16T00:26:57Z
1,235084179,0,-128,94,62211123,728541,621,511,2014-01-16T00:27:08Z
1,235084179,0,-128,94,62211324,728663,594,511,2014-01-16T00:27:18Z
3,235084179,0,-128,93,62211572,728809,595,511,2014-01-16T00:27:29Z
1,235084179,0,-128,93,62211772,728933,582,511,2014-01-16T00:27:38Z
1,235084179,0,-128,93,62211992,729077,570,511,2014-01-16T00:27:48Z
1,235084179,0,-128,93,62212214,729221,569,511,2014-01-16T00:27:58Z
1,235084179,0,-128,93,62212458,729373,575,511,2014-01-16T00:28:08Z
1,235084179,0,-128,93,62212634,729485,575,511,2014-01-16T00:28:17Z
1,235084179,0,-128,94,62212901,729653,572,511,2014-01-16T00:28:29Z
1,235084179,0,-128,94,62213099,729785,565,511,2014-01-16T00:28:38Z
1,235084179,0,-128,94,62213537,730072,569,511,2014-01-16T00:28:58Z
1,235084179,0,-128,94,62213779,730229,568,511,2014-01-16T00:29:09Z
1,235084179,0,-128,94,62213996,730374,567,511,2014-01-16T00:29:18Z
1,235084179,0,-128,95,62214628,730802,561,511,2014-01-16T00:29:48Z
1,235084179,0,-128,95,62214849,730950,566,511,2014-01-16T00:29:58Z
1,235084179,0,-128,95,62215073,731091,578,511,2014-01-16T00:30:09Z
1,235084179,0,-128,95,62216121,731900,505,511,2014-01-16T00:30:58Z
1,235084179,0,-128,96,62216324,732073,495,511,2014-01-16T00:31:08Z
1,235084179,0,-128,96,62216913,732579,501,511,2014-01-16T00:31:37Z
1,235084179,0,-128,96,62217156,732785,505,511,2014-01-16T00:31:48Z
1,235084179,0,-128,96,62217542,733112,492,511,2014-01-16T00:32:08Z
1,235084179,0,-128,96,62217768,733302,500,511,2014-01-16T00:32:19Z
1,235084179,0,-128,96,62217975,733472,505,511,2014-01-16T00:32:29Z
1,235084179,0,-128,96,62218141,733609,505,511,2014-01-16T00:32:37Z
1,235084179,0,-128,96,62218390,733813,507,511,2014-01-16T00:32:49Z
1,235084179,0,-128,97,62218778,734153,486,511,2014-01-16T00:33:07Z
1,235084179,0,-128,97,62219167,734500,481,511,2014-01-16T00:33:28Z
1,235084179,0,-128,97,62219373,734683,479,511,2014-01-16T00:33:37Z
1,235084179,0,-128,97,62219779,735051,477,511,2014-01-16T00:33:58Z
1,235084179,0,-128,98,62220002,735256,472,511,2014-01-16T00:34:07Z
3,235084179,0,-128,98,62220384,735611,475,511,2014-01-16T00:34:27Z
1,235084179,0,-128,98,62220584,735795,474,511,2014-01-16T00:34:38Z
1,235084179,0,-128,98,62220818,736015,470,511,2014-01-16T00:34:49Z
1,235084179,0,-128,98,62220973,736166,460,511,2014-01-16T00:34:58Z
1,235084179,0,-128,98,62221189,736373,465,511,2014-01-16T00:35:08Z
3,235084179,0,-128,98,62221573,736728,478,511,2014-01-16T00:35:27Z
1,235084179,0,-128,98,62221794,736932,475,511,2014-01-16T00:35:37Z
1,235084179,0,-128,98,62222014,737138,471,511,2014-01-16T00:35:49Z
1,235084179,0,-128,98,62222174,737287,470,511,2014-01-16T00:35:58Z
1,235084179,0,-128,98,62222394,737488,474,511,2014-01-16T00:36:08Z
1,235084179,0,-128,98,62222592,737677,464,511,2014-01-16T00:36:18Z
3,235084179,0,-128,98,62222771,737846,468,511,2014-01-16T00:36:27Z
1,235084179,0,-128,98,62222991,738056,461,511,2014-01-16T00:36:37Z
1,235084179,0,-128,98,62223212,738266,472,511,2014-01-16T00:36:48Z
1,235084179,0,-128,98,62223374,738408,485,511,2014-01-16T00:36:58Z
1,235084179,0,-128,98,62223595,738605,482,511,2014-01-16T00:37:08Z
3,235084179,0,-128,97,62223993,738931,525,511,2014-01-16T00:37:28Z
1,235084179,0,-128,97,62224231,739110,530,511,2014-01-16T00:37:38Z
1,235084179,0,-128,97,62224450,739274,536,511,2014-01-16T00:37:48Z
1,235084179,0,-128,97,62224649,739415,544,511,2014-01-16T00:37:57Z
1,235084179,0,-128,97,62224893,739588,550,511,2014-01-16T00:38:08Z
1,235084179,0,-128,97,62225114,739744,553,511,2014-01-16T00:38:18Z
1,235084179,0,-128,97,62225782,740207,539,511,2014-01-16T00:38:48Z
1,235084179,0,-128,98,62226210,740545,516,511,2014-01-16T00:39:07Z
1,235084179,0,-128,98,62230100,742300,550,511,2014-01-16T00:39:18Z
1,235084179,0,-128,98,62226424,740717,511,511,2014-01-16T00:39:18Z
1,235084179,0,-128,99,62227066,741239,504,511,2014-01-16T00:39:48Z
1,235084179,0,-128,99,62227275,741421,491,511,2014-01-16T00:39:58Z
1,235084179,0,-128,99,62227484,741605,488,511,2014-01-16T00:40:07Z
1,235084179,0,-128,99,62227672,741771,487,511,2014-01-16T00:40:17Z
1,235084179,0,-128,100,62228321,742351,482,511,2014-01-16T00:40:49Z
1,235084179,0,-128,100,62228507,742526,471,511,2014-01-16T00:40:57Z
1,235084179,0,-128,100,62228729,742733,470,511,2014-01-16T00:41:08Z
1,235084179,0,-128,100,62228918,742896,494,511,2014-01-16T00:41:17Z
1,235084179,0,-128,100,62229592,743426,527,511,2014-01-16T00:41:49Z
1,235084179,0,-128,100,62229791,743576,534,511,2014-01-16T00:41:58Z
1,235084179,0,-128,100,62230237,743910,535,511,2014-01-16T00:42:17Z
1,235084179,0,-128,100,62230710,744253,546,511,2014-01-16T00:42:38Z
1,235084179,0,-128,99,62230936,744415,546,511,2014-01-16T00:42:48Z
1,235084179,0,-128,100,62231137,744567,531,511,2014-01-16T00:42:58Z
1,235084179,0,-128,100,62231402,744776,524,511,2014-01-16T00:43:09Z
1,235084179,0,-128,100,62231583,744908,542,511,2014-01-16T00:43:17Z
1,235084179,0,-128,99,62232309,745370,582,511,2014-01-16T00:43:48Z
1,235084179,0,-128,99,62232524,745493,599,511,2014-01-16T00:43:57Z
1,235084179,0,-128,99,62232811,745660,598,511,2014-01-16T00:44:09Z
1,235084179,0,-128,99,62233002,745770,601,511,2014-01-16T00:44:17Z
1,235084179,0,-128,100,62233754,746205,598,511,2014-01-16T00:44:48Z
1,235084179,0,-128,101,62234267,746501,610,511,2014-01-16T00:45:08Z
1,235084179,0,-128,101,62234467,746606,623,511,2014-01-16T00:45:17Z
1,235084179,0,-128,101,62234722,746732,639,511,2014-01-16T00:45:27Z
1,235084179,0,-128,101,62235006,746857,663,511,2014-01-16T00:45:39Z
1,235084179,0,-128,102,62235499,747069,661,511,2014-01-16T00:45:57Z
1,235084179,0,-128,103,62235811,747204,668,511,2014-01-16T00:46:09Z
1,235084179,0,-128,103,62236024,747289,688,511,2014-01-16T00:46:17Z
3,235084179,0,-128,101,62236875,747487,816,511,2014-01-16T00:46:48Z
1,235084179,0,-128,100,62237125,747506,857,511,2014-01-16T00:46:57Z
1,235084179,0,-128,100,62237459,747518,879,511,2014-01-16T00:47:09Z
1,235084179,0,-128,100,62237711,747520,891,511,2014-01-16T00:47:18Z
