navigation_status,rate_of_turn,speed_over_ground,latitude,longitude,course_over_ground,true_heading,ts,ts_string
0.0,-128.0,1.7,1.2890966666666666,103.726615,1224.0,511.0,1374536736.0,2013-07-23T07:45:36Z
0.0,-128.0,1.3,1.2889816666666667,103.72679833333333,1201.0,511.0,1374536766.0,2013-07-23T07:46:06Z
0.0,-128.0,1.2,1.2889383333333333,103.7269,1161.0,511.0,1374536786.0,2013-07-23T07:46:26Z
0.0,-128.0,0.90000000000000002,1.2888316666666666,103.72703333333334,1299.0,511.0,1374536816.0,2013-07-23T07:46:56Z
0.0,-128.0,0.29999999999999999,1.2888016666666666,103.72705666666667,1361.0,511.0,1374536827.0,2013-07-23T07:47:07Z
0.0,-128.0,1.3,1.288875,103.72707333333334,404.0,511.0,1374536856.0,2013-07-23T07:47:36Z
0.0,-128.0,1.5,1.2890900000000001,103.727165,280.0,511.0,1374536887.0,2013-07-23T07:48:07Z
0.0,-128.0,1.5,1.2891466666666667,103.72719833333333,309.0,511.0,1374536897.0,2013-07-23T07:48:17Z
0.0,-128.0,1.5,1.2891966666666668,103.72723000000001,339.0,511.0,1374536905.0,2013-07-23T07:48:25Z
0.0,-128.0,1.3999999999999999,1.289255,103.72728166666667,382.0,511.0,1374536915.0,2013-07-23T07:48:35Z
0.0,-128.0,1.3999999999999999,1.2892966666666668,103.72733166666667,450.0,511.0,1374536927.0,2013-07-23T07:48:47Z
0.0,-128.0,1.3999999999999999,1.2893733333333333,103.72746166666667,567.0,511.0,1374536947.0,2013-07-23T07:49:07Z
0.0,-128.0,1.8,1.2894033333333332,103.72753833333333,626.0,511.0,1374536957.0,2013-07-23T07:49:17Z
0.0,-128.0,2.6000000000000001,1.28945,103.72771833333333,747.0,511.0,1374536975.0,2013-07-23T07:49:35Z
0.0,-128.0,3.2000000000000002,1.2895166666666666,103.72802333333334,825.0,511.0,1374536997.0,2013-07-23T07:49:57Z
0.0,-128.0,3.3999999999999999,1.289525,103.72817166666667,882.0,511.0,1374537007.0,2013-07-23T07:50:07Z
0.0,-128.0,3.7000000000000002,1.2894600000000001,103.72862833333333,1082.0,511.0,1374537035.0,2013-07-23T07:50:35Z
0.0,-128.0,4.0,1.28932,103.72900833333334,1138.0,511.0,1374537056.0,2013-07-23T07:50:56Z
0.0,-128.0,3.7999999999999998,1.2892466666666667,103.72917833333334,1142.0,511.0,1374537067.0,2013-07-23T07:51:07Z
0.0,-128.0,3.5,1.2890516666666667,103.72962166666667,1149.0,511.0,1374537095.0,2013-07-23T07:51:35Z
0.0,-128.0,3.3999999999999999,1.2889716666666666,103.72978000000001,1149.0,511.0,1374537106.0,2013-07-23T07:51:46Z
0.0,-128.0,3.2000000000000002,1.2888416666666667,103.73007,1142.0,511.0,1374537126.0,2013-07-23T07:52:06Z
0.0,-128.0,3.1000000000000001,1.2887833333333334,103.730205,1134.0,511.0,1374537138.0,2013-07-23T07:52:18Z
0.0,-128.0,3.0,1.2887283333333333,103.73032166666667,1135.0,511.0,1374537146.0,2013-07-23T07:52:26Z
