navigation_status,rate_of_turn,speed_over_ground,latitude,longitude,course_over_ground,true_heading,ts,ts_string
0.0,6.0,0.65000000000000002,1.2625250000000001,103.91502499999531,255.0,211.5,1380883960.5,2013-10-04T18:52:40Z
1.0,5.0,0.0,1.2623500000000001,103.91593333333333,1870.0,237.0,1380888453.0,2013-10-04T20:07:33Z
1.0,7.0,0.10000000000000001,1.2601833333333334,103.91630000000001,1910.0,289.0,1380895832.0,2013-10-04T22:10:32Z
1.0,0.0,0.0,1.2602833333333334,103.91631666666666,90.0,286.0,1380897092.0,2013-10-04T22:31:32Z
1.0,8.0,0.40000000000000002,1.2615000000000001,103.91671666666667,1550.0,242.0,1380902675.0,2013-10-05T00:04:35Z
1.0,9.0,0.20000000000000001,1.2605333333333333,103.91698333333333,1980.0,285.0,1380903211.0,2013-10-05T00:13:31Z
