navigation_status,rate_of_turn,speed_over_ground,latitude,longitude,course_over_ground,true_heading,ts,ts_string
6.5999999999999996,0.0,0.57999999999999996,1.245474,103.7940453333384,1602.0,67.599999999999994,1395278663.0,2014-03-20T09:24:23Z
1.0,0.0,0.0,1.2449983333333334,103.79457499999999,3225.0,328.0,1395281005.0,2014-03-20T10:03:25Z
1.0,0.0,0.20000000000000001,1.2450133333333333,103.79449,2647.0,333.0,1395281182.0,2014-03-20T10:06:22Z
1.0,0.0,0.20000000000000001,1.24498,103.79441333333334,2410.0,347.0,1395281364.0,2014-03-20T10:09:24Z
1.0,0.0,0.0,1.2449533333333334,103.79454166666666,319.0,335.0,1395281901.0,2014-03-20T10:18:21Z
1.0,0.0,0.10000000000000001,1.2449533333333334,103.79449833333334,2747.0,337.0,1395282082.0,2014-03-20T10:21:22Z
1.0,0.0,0.0,1.2449183333333333,103.79431833333334,903.0,5.0,1395283344.0,2014-03-20T10:42:24Z
1.0,0.0,0.10000000000000001,1.2448883333333334,103.79441166666666,1284.0,349.0,1395283525.0,2014-03-20T10:45:25Z
