navigation_status,rate_of_turn,speed_over_ground,latitude,longitude,course_over_ground,true_heading,ts,ts_string
1.0,-128.0,0.079999999999999988,1.2286661666666667,103.80777083333417,1824.0999999999999,511.0,1416519442.3,2014-11-21T05:37:22Z
1.0,-128.0,0.0,1.22801,103.80778166666667,1846.0,511.0,1416521811.0,2014-11-21T06:16:51Z
1.0,-128.0,0.0,1.2281766666666667,103.80796833333333,1846.0,511.0,1416524835.0,2014-11-21T07:07:15Z
1.0,-128.0,0.0,1.2280533333333334,103.80796666666667,1846.0,511.0,1416525917.0,2014-11-21T07:25:17Z
1.0,-128.0,0.10000000000000001,1.2282333333333333,103.80788833333334,1846.0,511.0,1416528076.0,2014-11-21T08:01:16Z
1.0,-128.0,0.0,1.22834,103.80771833333333,1846.0,511.0,1416528627.0,2014-11-21T08:10:27Z
1.0,-128.0,0.10000000000000001,1.2282733333333333,103.80777999999999,1846.0,511.0,1416529157.0,2014-11-21T08:19:17Z
1.0,-128.0,0.0,1.2282233333333332,103.80782166666667,1846.0,511.0,1416529729.0,2014-11-21T08:28:49Z
1.0,-128.0,0.10000000000000001,1.2282150000000001,103.80779333333334,1846.0,511.0,1416529875.0,2014-11-21T08:31:15Z
1.0,-128.0,0.10000000000000001,1.2284299999999999,103.80757666666666,1846.0,511.0,1416535298.0,2014-11-21T10:01:38Z
1.0,-128.0,0.20000000000000001,1.2283116666666667,103.80735833333334,2390.0,511.0,1416535658.0,2014-11-21T10:07:38Z
1.0,-128.0,0.0,1.2297866666666666,103.80485166666666,3466.0,511.0,1416545717.0,2014-11-21T12:55:17Z
1.0,-128.0,0.10000000000000001,1.2300983333333333,103.80514833333334,335.0,511.0,1416546627.0,2014-11-21T13:10:27Z
