navigation_status,rate_of_turn,speed_over_ground,latitude,longitude,course_over_ground,true_heading,ts,ts_string
1.0,0.0,0.069999999999999993,1.1934616666666664,103.69439,2330.0,123.0,1384261870.0999999,2013-11-12T21:11:10Z
1.0,0.0,0.0,1.1928166666666666,103.6942,2230.0,100.0,1384263671.0,2013-11-12T21:41:11Z
1.0,0.0,0.10000000000000001,1.1925666666666668,103.6942,1910.0,94.0,1384264030.0,2013-11-12T21:47:10Z
1.0,0.0,0.10000000000000001,1.1923999999999999,103.69425,1710.0,86.0,1384264392.0,2013-11-12T21:53:12Z
1.0,0.0,0.10000000000000001,1.1917333333333333,103.69456666666666,1520.0,61.0,1384265289.0,2013-11-12T22:08:09Z
1.0,0.0,0.20000000000000001,1.1912499999999999,103.69511666666666,1180.0,37.0,1384266009.0,2013-11-12T22:20:09Z
1.0,0.0,0.10000000000000001,1.1912166666666666,103.69525,1050.0,31.0,1384266190.0,2013-11-12T22:23:10Z
1.0,0.0,0.20000000000000001,1.1911,103.69540000000001,1040.0,25.0,1384266369.0,2013-11-12T22:26:09Z
1.0,0.0,0.10000000000000001,1.1910166666666666,103.6955,1100.0,20.0,1384266549.0,2013-11-12T22:29:09Z
1.0,0.0,0.10000000000000001,1.1910666666666667,103.69586666666666,710.0,5.0,1384267091.0,2013-11-12T22:38:11Z
1.0,0.0,0.20000000000000001,1.1910499999999999,103.69616666666667,640.0,0.0,1384267269.0,2013-11-12T22:41:09Z
1.0,0.0,0.10000000000000001,1.1910666666666667,103.69633333333333,610.0,355.0,1384267450.0,2013-11-12T22:44:10Z
1.0,0.0,0.10000000000000001,1.1911499999999999,103.69645,480.0,350.0,1384267629.0,2013-11-12T22:47:09Z
1.0,0.0,0.10000000000000001,1.1912,103.69658333333334,420.0,345.0,1384267808.0,2013-11-12T22:50:08Z
1.0,0.0,0.10000000000000001,1.1912499999999999,103.69678333333333,440.0,339.0,1384268169.0,2013-11-12T22:56:09Z
1.0,0.0,0.10000000000000001,1.1913666666666667,103.69693333333333,490.0,332.0,1384268531.0,2013-11-12T23:02:11Z
1.0,0.0,0.10000000000000001,1.1914499999999999,103.69701666666667,430.0,329.0,1384268891.0,2013-11-12T23:08:11Z
1.0,0.0,0.10000000000000001,1.1915,103.69708333333334,350.0,325.0,1384269071.0,2013-11-12T23:11:11Z
1.0,0.0,0.0,1.1915333333333333,103.69716666666666,290.0,322.0,1384269250.0,2013-11-12T23:14:10Z
