navigation_status,rate_of_turn,speed_over_ground,latitude,longitude,course_over_ground,true_heading,ts,ts_string
0.0,0.0,0.03055555555555553,1.2190257407407408,103.63424101852108,2034.7222222222222,44.31111111111111,1383884331.8277779,2013-11-08T12:18:51Z
0.0,0.0,0.0,1.2191666666666667,103.63405,1590.0,56.0,1383887401.0,2013-11-08T13:10:01Z
0.0,0.0,0.0,1.2191666666666667,103.63405,1590.0,56.0,1383887412.0,2013-11-08T13:10:12Z
0.0,0.0,0.0,1.2191833333333333,103.63405,1590.0,56.0,1383887441.0,2013-11-08T13:10:41Z
0.0,0.0,0.0,1.2191833333333333,103.63405,1590.0,56.0,1383887452.0,2013-11-08T13:10:52Z
0.0,0.0,0.0,1.2191833333333333,103.63405,1590.0,56.0,1383887460.0,2013-11-08T13:11:00Z
0.0,0.0,0.0,1.2191833333333333,103.63405,1590.0,56.0,1383887472.0,2013-11-08T13:11:12Z
0.0,0.0,0.0,1.2191833333333333,103.63405,1590.0,56.0,1383887532.0,2013-11-08T13:12:12Z
0.0,0.0,0.0,1.2192000000000001,103.63406666666667,1590.0,57.0,1383887591.0,2013-11-08T13:13:11Z
0.0,0.0,0.0,1.2192000000000001,103.63406666666667,1590.0,57.0,1383887601.0,2013-11-08T13:13:21Z
0.0,0.0,0.0,1.2191833333333333,103.63406666666667,1590.0,57.0,1383887632.0,2013-11-08T13:13:52Z
0.0,0.0,0.0,1.2192000000000001,103.63406666666667,1590.0,57.0,1383887640.0,2013-11-08T13:14:00Z
0.0,0.0,0.0,1.2192000000000001,103.63406666666667,1590.0,57.0,1383887651.0,2013-11-08T13:14:11Z
0.0,0.0,0.0,1.2192000000000001,103.63406666666667,1590.0,57.0,1383887682.0,2013-11-08T13:14:42Z
0.0,0.0,0.0,1.2192000000000001,103.63406666666667,1590.0,57.0,1383887691.0,2013-11-08T13:14:51Z
0.0,0.0,0.0,1.2192000000000001,103.63406666666667,1590.0,57.0,1383887701.0,2013-11-08T13:15:01Z
0.0,0.0,0.0,1.2192000000000001,103.63406666666667,1590.0,57.0,1383887711.0,2013-11-08T13:15:11Z
0.0,0.0,0.0,1.2192166666666666,103.63406666666667,1590.0,57.0,1383887741.0,2013-11-08T13:15:41Z
0.0,0.0,0.0,1.2192000000000001,103.63406666666667,1590.0,57.0,1383887750.0,2013-11-08T13:15:50Z
0.0,0.0,0.0,1.2192000000000001,103.63406666666667,1590.0,57.0,1383887761.0,2013-11-08T13:16:01Z
0.0,0.0,0.0,1.2192000000000001,103.63406666666667,1590.0,57.0,1383887771.0,2013-11-08T13:16:11Z
0.0,0.0,0.0,1.2192000000000001,103.63406666666667,1590.0,57.0,1383887782.0,2013-11-08T13:16:22Z
0.0,0.0,0.0,1.2192000000000001,103.63408333333334,1590.0,57.0,1383887791.0,2013-11-08T13:16:31Z
0.0,0.0,0.0,1.2192000000000001,103.63408333333334,1590.0,57.0,1383887801.0,2013-11-08T13:16:41Z
0.0,0.0,0.0,1.2192000000000001,103.63408333333334,1590.0,57.0,1383887810.0,2013-11-08T13:16:50Z
0.0,0.0,0.0,1.2192000000000001,103.63408333333334,1590.0,57.0,1383887821.0,2013-11-08T13:17:01Z
0.0,0.0,0.0,1.2192000000000001,103.63408333333334,1590.0,57.0,1383887832.0,2013-11-08T13:17:12Z
