message_type,mmsi,navigation_status,rate_of_turn,speed_over_ground,longitude,latitude,course_over_ground,true_heading,timeStamp
3,563061000,1,0,2,62292455,741311,3156,250,2013-07-12T07:12:19Z
3,563061000,1,-127,1,62292380,741447,2908,225,2013-07-12T07:18:21Z
3,563061000,1,127,3,62292452,741376,2117,210,2013-07-12T07:21:15Z
3,563061000,1,0,1,62292498,741316,1209,222,2013-07-12T07:24:21Z
3,563061000,1,0,2,62292437,741333,3195,253,2013-07-12T07:27:16Z
3,563061000,1,0,1,62292404,741449,3243,264,2013-07-12T07:30:20Z
3,563061000,1,0,1,62292404,741449,3243,264,2013-07-12T07:30:20Z
3,563061000,1,-127,2,62292396,741427,1756,228,2013-07-12T07:33:15Z
3,563061000,1,0,2,62292464,741322,2162,224,2013-07-12T07:36:16Z
3,563061000,1,0,4,62292435,741420,3486,276,2013-07-12T07:42:17Z
3,563061000,1,0,2,62292349,741535,3108,248,2013-07-12T07:45:20Z
3,563061000,1,-127,3,62292418,741521,1100,194,2013-07-12T07:48:18Z
3,563061000,1,0,3,62292446,741370,1588,211,2013-07-12T07:51:16Z
3,563061000,1,0,1,62292483,741326,1541,238,2013-07-12T07:54:20Z
3,563061000,1,0,3,62292450,741402,1532,218,2013-07-12T08:06:16Z
3,563061000,1,0,1,62292450,741420,3583,234,2013-07-12T08:18:19Z
3,563061000,1,0,1,62292457,741376,1992,227,2013-07-12T08:21:16Z
3,563061000,1,0,1,62292448,741365,2134,242,2013-07-12T08:24:18Z
3,563061000,1,0,1,62292495,741406,2134,243,2013-07-12T08:27:18Z
3,563061000,1,0,2,62292430,741436,3061,255,2013-07-12T08:30:17Z
3,563061000,1,0,2,62292444,741357,2117,217,2013-07-12T08:39:15Z
3,563061000,1,0,1,62292468,741297,1520,230,2013-07-12T08:42:15Z
3,563061000,1,0,1,62292470,741310,1520,242,2013-07-12T08:45:18Z
3,563061000,1,0,1,62292451,741391,3379,254,2013-07-12T08:48:19Z
3,563061000,1,0,1,62292453,741365,1627,210,2013-07-12T08:54:18Z
3,563061000,1,0,1,62292455,741322,1886,231,2013-07-12T09:00:17Z
3,563061000,1,0,0,62292414,741261,1886,228,2013-07-12T09:09:22Z
3,563061000,1,0,1,62292448,741295,1886,227,2013-07-12T09:12:16Z
3,563061000,1,0,1,62292448,741310,265,229,2013-07-12T09:21:16Z
3,563061000,1,0,1,62292475,741317,265,226,2013-07-12T09:27:17Z
3,563061000,1,0,1,62292471,741325,265,225,2013-07-12T09:39:21Z
3,563061000,1,0,1,62292477,741328,265,228,2013-07-12T09:42:19Z
3,563061000,1,0,1,62292451,741313,265,235,2013-07-12T09:45:16Z
3,563061000,1,0,1,62292464,741298,265,226,2013-07-12T09:48:18Z
3,563061000,1,0,1,62292451,741358,2368,212,2013-07-12T10:00:21Z
3,563061000,1,0,1,62292430,741329,2368,208,2013-07-12T10:03:17Z
3,563061000,1,0,1,62292440,741328,2368,213,2013-07-12T10:06:20Z
3,563061000,1,0,1,62292439,741378,2368,216,2013-07-12T10:09:19Z
3,563061000,1,0,1,62292381,741379,2368,197,2013-07-12T10:15:18Z
3,563061000,1,0,1,62292332,741376,2368,192,2013-07-12T10:18:15Z
3,563061000,1,0,1,62292310,741384,2368,187,2013-07-12T10:21:20Z
3,563061000,1,0,1,62292292,741411,2368,185,2013-07-12T10:27:16Z
3,563061000,1,0,2,62292260,741376,2254,188,2013-07-12T10:30:21Z
3,563061000,1,0,1,62292212,741333,2271,159,2013-07-12T11:00:18Z
3,563061000,1,0,1,62292147,741375,3072,160,2013-07-12T11:03:18Z
3,563061000,1,0,1,62292180,741359,3072,160,2013-07-12T11:09:21Z
3,563061000,1,0,1,62292152,741346,2011,162,2013-07-12T11:12:20Z
3,563061000,1,0,1,62292078,741349,255,115,2013-07-12T12:03:16Z
3,563061000,1,0,1,62292144,741416,255,115,2013-07-12T12:18:16Z
3,563061000,1,0,1,62292110,741417,255,123,2013-07-12T12:21:19Z
3,563061000,1,0,1,62292091,741370,2373,119,2013-07-12T12:27:17Z
3,563061000,1,0,1,62292084,741357,2373,115,2013-07-12T12:33:21Z
3,563061000,1,0,1,62292072,741342,2373,115,2013-07-12T12:36:20Z
3,563061000,1,0,2,62292155,741310,192,95,2013-07-12T12:45:18Z
3,563061000,1,0,1,62292164,741384,3590,94,2013-07-12T12:48:17Z
3,563061000,1,0,3,62292119,741257,18,78,2013-07-12T13:21:17Z
3,563061000,1,0,3,62291965,741398,2580,156,2013-07-12T13:33:20Z
3,563061000,1,-127,6,62291761,741416,3309,166,2013-07-12T13:51:20Z
3,563061000,0,127,10,62291534,741543,2113,175,2013-07-12T13:55:26Z
3,563061000,0,0,13,62291516,741508,2060,178,2013-07-12T13:55:36Z
3,563061000,0,0,19,62291481,741450,1994,179,2013-07-12T13:55:45Z
1,563061000,0,0,39,62291386,741115,1928,180,2013-07-12T13:56:26Z
1,563061000,0,0,65,62291260,740177,1821,175,2013-07-12T13:57:25Z
1,563061000,0,-127,71,62291281,739781,1761,171,2013-07-12T13:57:46Z
1,563061000,0,127,77,62291325,739372,1732,173,2013-07-12T13:58:05Z
1,563061000,0,127,79,62291353,739176,1757,176,2013-07-12T13:58:14Z
3,563061000,0,127,80,62291353,739064,1764,178,2013-07-12T13:58:18Z
3,563061000,0,127,80,62291353,739019,1773,178,2013-07-12T13:58:21Z
1,563061000,0,0,81,62291355,738904,1782,179,2013-07-12T13:58:25Z
1,563061000,0,-127,87,62291406,737970,1767,174,2013-07-12T13:59:05Z
1,563061000,0,0,91,62291457,737447,1729,170,2013-07-12T13:59:26Z
1,563061000,0,0,94,62291565,736678,1732,170,2013-07-12T13:59:56Z
1,563061000,0,-127,93,62291592,736446,1727,168,2013-07-12T14:00:05Z
1,563061000,0,0,91,62291681,735918,1703,165,2013-07-12T14:00:26Z
1,563061000,0,-127,88,62291768,735420,1675,158,2013-07-12T14:00:45Z
3,563061000,0,-127,87,62291786,735354,1666,156,2013-07-12T14:00:48Z
3,563061000,0,-127,86,62291808,735287,1659,154,2013-07-12T14:00:51Z
1,563061000,0,-127,85,62291840,735196,1636,152,2013-07-12T14:00:55Z
3,563061000,0,-127,84,62291862,735130,1629,151,2013-07-12T14:00:58Z
3,563061000,0,-127,84,62291879,735084,1623,151,2013-07-12T14:01:00Z
1,563061000,0,0,82,62291975,734784,1592,149,2013-07-12T14:01:14Z
3,563061000,0,0,81,62292039,734618,1593,150,2013-07-12T14:01:22Z
1,563061000,0,0,80,62292135,734339,1610,151,2013-07-12T14:01:35Z
1,563061000,0,0,76,62292422,733542,1605,150,2013-07-12T14:02:15Z
1,563061000,0,0,75,62292660,732937,1569,147,2013-07-12T14:02:45Z
1,563061000,0,0,75,62292845,732537,1545,148,2013-07-12T14:03:05Z
3,563061000,0,127,73,62293328,731803,1478,150,2013-07-12T14:03:49Z
3,563061000,0,127,73,62293349,731767,1478,151,2013-07-12T14:03:51Z
3,563061000,0,127,74,62293430,731619,1500,155,2013-07-12T14:03:59Z
1,563061000,0,127,74,62293498,731494,1536,159,2013-07-12T14:04:05Z
3,563061000,0,0,73,62293549,731384,1556,160,2013-07-12T14:04:12Z
1,563061000,0,127,61,62294440,728853,1741,174,2013-07-12T14:06:34Z
3,563061000,0,0,56,62295638,726930,1304,121,2013-07-12T14:09:12Z
3,563061000,0,0,99,62299444,723728,1182,110,2013-07-12T14:12:42Z
3,563061000,0,-127,97,62299841,723555,1116,99,2013-07-12T14:12:57Z
3,563061000,0,-127,97,62299944,723524,1084,98,2013-07-12T14:13:01Z
1,563061000,0,0,96,62300803,723355,958,88,2013-07-12T14:13:35Z
3,563061000,0,-127,96,62301563,723338,898,82,2013-07-12T14:14:02Z
1,563061000,0,0,96,62301883,723370,842,79,2013-07-12T14:14:14Z
1,563061000,0,127,100,62305124,723866,806,80,2013-07-12T14:16:14Z
1,563061000,0,0,96,62308560,724504,761,74,2013-07-12T14:18:25Z
3,563061000,0,0,128,62320266,723743,2484,245,2013-07-23T00:25:44Z
1,563061000,0,0,132,62317603,722558,2443,248,2013-07-23T00:27:05Z
1,563061000,0,0,131,62316578,722063,2448,248,2013-07-23T00:27:36Z
1,563061000,0,127,131,62313264,720596,2502,256,2013-07-23T00:29:15Z
1,563061000,0,0,130,62312921,720490,2530,256,2013-07-23T00:29:26Z
1,563061000,0,0,128,62312272,720289,2524,253,2013-07-23T00:29:45Z
1,563061000,0,0,129,62310614,719729,2516,253,2013-07-23T00:30:34Z
1,563061000,0,0,130,62309937,719491,2507,251,2013-07-23T00:30:54Z
1,563061000,0,0,130,62309565,719350,2497,250,2013-07-23T00:31:05Z
1,563061000,0,0,130,62307271,718387,2468,246,2013-07-23T00:32:14Z
1,563061000,0,0,125,62305339,717538,2462,246,2013-07-23T00:33:15Z
1,563061000,0,0,124,62304366,717082,2441,244,2013-07-23T00:33:45Z
1,563061000,0,0,124,62304053,716927,2438,244,2013-07-23T00:33:54Z
1,563061000,0,0,125,62303478,716618,2426,244,2013-07-23T00:34:15Z
1,563061000,0,0,125,62303139,716442,2427,244,2013-07-23T00:34:25Z
1,563061000,0,0,125,62302225,715948,2421,243,2013-07-23T00:34:54Z
1,563061000,0,0,125,62301888,715771,2428,244,2013-07-23T00:35:05Z
1,563061000,0,0,124,62301575,715619,2435,243,2013-07-23T00:35:15Z
1,563061000,0,0,124,62301303,715477,2427,240,2013-07-23T00:35:24Z
1,563061000,0,0,123,62300972,715294,2415,240,2013-07-23T00:35:36Z
1,563061000,0,0,123,62299771,714617,2406,240,2013-07-23T00:36:15Z
1,563061000,0,0,122,62298886,714124,2400,238,2013-07-23T00:36:46Z
1,563061000,0,0,122,62298018,713604,2393,238,2013-07-23T00:37:15Z
1,563061000,0,0,123,62296267,712566,2397,239,2013-07-23T00:38:16Z
1,563061000,0,0,123,62293918,711226,2427,242,2013-07-23T00:39:35Z
1,563061000,0,0,123,62292666,710583,2428,242,2013-07-23T00:40:16Z
1,563061000,0,0,124,62292083,710289,2432,243,2013-07-23T00:40:35Z
1,563061000,0,0,124,62291740,710127,2447,244,2013-07-23T00:40:46Z
1,563061000,0,0,124,62290809,709707,2469,246,2013-07-23T00:41:15Z
1,563061000,0,0,123,62290211,709462,2476,245,2013-07-23T00:41:35Z
1,563061000,0,0,123,62289554,709195,2479,245,2013-07-23T00:41:56Z
1,563061000,0,0,122,62288925,708929,2473,244,2013-07-23T00:42:15Z
1,563061000,0,0,121,62288020,708546,2474,245,2013-07-23T00:42:45Z
1,563061000,0,0,121,62287677,708404,2475,245,2013-07-23T00:42:56Z
1,563061000,0,0,121,62287392,708284,2475,245,2013-07-23T00:43:05Z
1,563061000,0,0,121,62287049,708141,2473,245,2013-07-23T00:43:15Z
1,563061000,0,0,122,62286738,708014,2476,245,2013-07-23T00:43:25Z
1,563061000,0,0,122,62286140,707768,2478,245,2013-07-23T00:43:45Z
1,563061000,0,0,122,62285795,707627,2477,245,2013-07-23T00:43:56Z
1,563061000,0,0,122,62285517,707513,2477,245,2013-07-23T00:44:06Z
1,563061000,0,0,123,62285166,707365,2477,245,2013-07-23T00:44:15Z
1,563061000,0,0,123,62284572,707121,2479,245,2013-07-23T00:44:35Z
1,563061000,0,0,124,62283276,706590,2478,245,2013-07-23T00:45:16Z
1,563061000,0,0,124,62282959,706460,2478,245,2013-07-23T00:45:26Z
1,563061000,0,0,124,62282672,706341,2477,245,2013-07-23T00:45:35Z
1,563061000,0,0,124,62282354,706209,2478,245,2013-07-23T00:45:45Z
1,563061000,0,0,124,62282007,706068,2479,237,2013-07-23T00:45:55Z
1,563061000,0,0,124,62282007,706068,2479,245,2013-07-23T00:45:55Z
1,563061000,0,0,124,62281368,705809,2483,245,2013-07-23T00:46:15Z
1,563061000,0,0,124,62281051,705681,2482,245,2013-07-23T00:46:26Z
1,563061000,0,0,124,62280765,705558,2480,244,2013-07-23T00:46:35Z
1,563061000,0,0,124,62280101,705265,2464,243,2013-07-23T00:46:55Z
1,563061000,0,0,124,62279814,705141,2465,243,2013-07-23T00:47:05Z
1,563061000,0,0,124,62278557,704566,2444,240,2013-07-23T00:47:45Z
1,563061000,0,0,124,62278212,704401,2442,240,2013-07-23T00:47:56Z
1,563061000,0,0,124,62277932,704267,2443,240,2013-07-23T00:48:05Z
1,563061000,0,0,125,62277274,703953,2446,241,2013-07-23T00:48:25Z
1,563061000,0,0,125,62276991,703815,2443,240,2013-07-23T00:48:34Z
1,563061000,0,0,125,62276646,703649,2444,241,2013-07-23T00:48:46Z
1,563061000,0,0,125,62276050,703367,2446,241,2013-07-23T00:49:05Z
1,563061000,0,0,125,62275737,703212,2445,241,2013-07-23T00:49:15Z
1,563061000,0,0,125,62275390,703046,2446,241,2013-07-23T00:49:25Z
3,563061000,0,0,125,62274760,702746,2444,241,2013-07-23T00:49:46Z
1,563061000,0,0,125,62274447,702595,2447,241,2013-07-23T00:49:56Z
1,563061000,0,0,125,62274167,702461,2449,241,2013-07-23T00:50:05Z
1,563061000,0,0,124,62273857,702311,2448,240,2013-07-23T00:50:15Z
1,563061000,0,0,124,62273229,702001,2445,241,2013-07-23T00:50:35Z
1,563061000,0,0,123,62272280,701530,2424,237,2013-07-23T00:51:05Z
1,563061000,0,0,123,62272014,701380,2411,236,2013-07-23T00:51:16Z
1,563061000,0,0,123,62271691,701194,2402,236,2013-07-23T00:51:26Z
1,563061000,0,0,123,62271426,701041,2398,236,2013-07-23T00:51:35Z
1,563061000,0,0,123,62271100,700847,2390,235,2013-07-23T00:51:46Z
1,563061000,0,0,123,62270804,700669,2387,235,2013-07-23T00:51:55Z
1,563061000,0,0,123,62270512,700488,2384,235,2013-07-23T00:52:05Z
1,563061000,0,0,123,62270251,700325,2387,236,2013-07-23T00:52:15Z
1,563061000,0,0,124,62269333,699787,2412,238,2013-07-23T00:52:46Z
1,563061000,0,0,124,62269036,699619,2409,237,2013-07-23T00:52:55Z
1,563061000,0,0,124,62268434,699285,2410,238,2013-07-23T00:53:15Z
1,563061000,0,0,125,62267857,698967,2409,238,2013-07-23T00:53:35Z
1,563061000,0,0,122,62265428,697666,2457,242,2013-07-23T00:54:56Z
1,563061000,0,0,122,62265114,697533,2463,243,2013-07-23T00:55:06Z
1,563061000,0,0,123,62264832,697412,2470,243,2013-07-23T00:55:15Z
1,563061000,0,0,122,62264518,697277,2463,242,2013-07-23T00:55:25Z
1,563061000,0,0,122,62263250,696709,2460,244,2013-07-23T00:56:06Z
1,563061000,0,0,123,62262973,696590,2468,245,2013-07-23T00:56:15Z
1,563061000,0,0,123,62262005,696183,2474,245,2013-07-23T00:56:45Z
1,563061000,0,0,123,62261720,696073,2476,244,2013-07-23T00:56:54Z
1,563061000,0,0,123,62260136,695338,2448,242,2013-07-23T00:57:46Z
1,563061000,0,0,123,62259857,695207,2450,241,2013-07-23T00:57:54Z
3,563061000,0,0,124,62259514,695040,2442,240,2013-07-23T00:58:05Z
1,563061000,0,0,124,62258275,694433,2439,241,2013-07-23T00:58:46Z
1,563061000,0,0,124,62257991,694296,2441,241,2013-07-23T00:58:55Z
1,563061000,0,0,124,62257381,693985,2438,241,2013-07-23T00:59:15Z
1,563061000,0,0,124,62256425,693508,2437,240,2013-07-23T00:59:46Z
1,563061000,0,0,124,62255801,693199,2425,239,2013-07-23T01:00:06Z
1,563061000,0,0,125,62255221,692887,2421,240,2013-07-23T01:00:24Z
1,563061000,0,0,125,62254917,692721,2422,240,2013-07-23T01:00:34Z
1,563061000,0,0,126,62254301,692386,2427,240,2013-07-23T01:00:55Z
1,563061000,0,0,126,62253954,692212,2425,240,2013-07-23T01:01:06Z
3,563061000,0,0,127,62252709,691552,2413,239,2013-07-23T01:01:45Z
1,563061000,0,0,129,62251819,691059,2406,241,2013-07-23T01:02:15Z
1,563061000,0,0,129,62251505,690886,2402,242,2013-07-23T01:02:25Z
1,563061000,0,0,130,62250844,690499,2396,242,2013-07-23T01:02:45Z
1,563061000,0,0,130,62250562,690336,2398,242,2013-07-23T01:02:54Z
1,563061000,0,0,130,62250219,690132,2399,242,2013-07-23T01:03:05Z
1,563061000,0,127,130,62249623,689782,2402,244,2013-07-23T01:03:25Z
1,563061000,0,0,129,62249312,689608,2415,245,2013-07-23T01:03:35Z
1,563061000,0,0,127,62248692,689269,2415,245,2013-07-23T01:03:54Z
1,563061000,0,0,126,62248353,689077,2416,244,2013-07-23T01:04:05Z
1,563061000,0,0,125,62248081,688924,2413,244,2013-07-23T01:04:15Z
1,563061000,0,0,123,62246875,688238,2412,244,2013-07-23T01:04:55Z
1,563061000,0,0,123,62246537,688060,2418,244,2013-07-23T01:05:05Z
1,563061000,0,0,123,62246268,687920,2420,244,2013-07-23T01:05:15Z
1,563061000,0,0,123,62245664,687607,2420,244,2013-07-23T01:05:35Z
1,563061000,0,0,123,62244729,687103,2425,245,2013-07-23T01:06:05Z
1,563061000,0,0,124,62244453,686960,2432,246,2013-07-23T01:06:15Z
1,563061000,0,0,124,62244157,686807,2432,247,2013-07-23T01:06:25Z
1,563061000,0,127,124,62243846,686657,2438,249,2013-07-23T01:06:34Z
1,563061000,0,0,124,62243497,686504,2455,252,2013-07-23T01:06:45Z
3,563061000,0,127,124,62243075,686348,2496,258,2013-07-23T01:06:59Z
1,563061000,0,127,121,62242560,686214,2551,263,2013-07-23T01:07:15Z
3,563061000,0,127,120,62242428,686187,2568,265,2013-07-23T01:07:19Z
1,563061000,0,0,120,62242232,686154,2596,266,2013-07-23T01:07:25Z
1,563061000,0,127,119,62241534,686079,2665,272,2013-07-23T01:07:45Z
1,563061000,0,0,119,62240583,686076,2701,273,2013-07-23T01:08:15Z
3,563061000,0,0,119,62239919,686124,2750,279,2013-07-23T01:08:35Z
3,563061000,0,127,119,62239398,686207,2798,285,2013-07-23T01:08:50Z
3,563061000,0,127,119,62239398,686207,2798,285,2013-07-23T01:08:51Z
1,563061000,0,127,118,62239303,686231,2815,287,2013-07-23T01:08:54Z
3,563061000,0,127,118,62238553,686467,2879,291,2013-07-23T01:09:19Z
1,563061000,0,127,118,62238345,686557,2901,294,2013-07-23T01:09:25Z
1,563061000,0,0,116,62237169,687166,3006,301,2013-07-23T01:10:05Z
1,563061000,0,0,117,62236921,687314,3008,301,2013-07-23T01:10:15Z
1,563061000,0,0,117,62236360,687655,3009,301,2013-07-23T01:10:35Z
1,563061000,0,0,117,62234968,688485,2999,300,2013-07-23T01:11:25Z
1,563061000,0,0,117,62234689,688645,2997,300,2013-07-23T01:11:35Z
1,563061000,0,0,117,62234095,688999,2999,300,2013-07-23T01:11:56Z
1,563061000,0,0,117,62233875,689126,2997,300,2013-07-23T01:12:05Z
1,563061000,0,0,117,62233287,689468,2999,300,2013-07-23T01:12:25Z
1,563061000,0,0,117,62233005,689628,3001,300,2013-07-23T01:12:34Z
1,563061000,0,0,116,62232419,689971,3001,300,2013-07-23T01:12:56Z
3,563061000,0,0,116,62231849,690296,3002,300,2013-07-23T01:13:16Z
1,563061000,0,0,116,62231597,690444,3003,300,2013-07-23T01:13:25Z
3,563061000,0,0,116,62231014,690780,3004,300,2013-07-23T01:13:46Z
1,563061000,0,0,116,62230736,690943,3003,300,2013-07-23T01:13:55Z
1,563061000,0,0,116,62230180,691274,3005,300,2013-07-23T01:14:16Z
1,563061000,0,0,116,62229919,691427,3004,300,2013-07-23T01:14:25Z
1,563061000,0,0,116,62229612,691613,3001,300,2013-07-23T01:14:35Z
1,563061000,0,0,116,62229337,691774,3001,300,2013-07-23T01:14:46Z
1,563061000,0,0,116,62229059,691933,2999,300,2013-07-23T01:14:55Z
1,563061000,0,0,116,62228503,692257,3001,300,2013-07-23T01:15:16Z
1,563061000,0,0,116,62227947,692583,3002,300,2013-07-23T01:15:36Z
1,563061000,0,0,116,62227672,692749,3002,300,2013-07-23T01:15:46Z
1,563061000,0,0,116,62227386,692908,3001,300,2013-07-23T01:15:55Z
1,563061000,0,0,116,62227166,693038,3001,300,2013-07-23T01:16:04Z
1,563061000,0,0,116,62226834,693233,3000,300,2013-07-23T01:16:15Z
1,563061000,0,0,116,62226007,693725,3002,300,2013-07-23T01:16:46Z
1,563061000,0,0,117,62225736,693889,3003,300,2013-07-23T01:16:56Z
1,563061000,0,0,117,62225512,694024,3004,300,2013-07-23T01:17:04Z
1,563061000,0,0,117,62225174,694225,3005,300,2013-07-23T01:17:16Z
1,563061000,0,0,117,62224313,694718,3007,300,2013-07-23T01:17:46Z
1,563061000,0,0,117,62223806,695025,3009,300,2013-07-23T01:18:05Z
1,563061000,0,0,117,62223474,695224,3009,300,2013-07-23T01:18:16Z
1,563061000,0,0,117,62223228,695372,3010,300,2013-07-23T01:18:25Z
1,563061000,0,0,117,62222646,695741,3016,300,2013-07-23T01:18:47Z
1,563061000,0,0,117,62222426,695880,3017,300,2013-07-23T01:18:55Z
1,563061000,0,0,117,62222151,696053,3016,300,2013-07-23T01:19:05Z
1,563061000,0,0,116,62221825,696259,3015,299,2013-07-23T01:19:16Z
1,563061000,0,0,117,62221577,696411,3015,300,2013-07-23T01:19:25Z
3,563061000,0,0,116,62221282,696597,3014,300,2013-07-23T01:19:35Z
1,563061000,0,0,116,62220790,696904,3015,300,2013-07-23T01:19:54Z
1,563061000,0,0,116,62219912,697455,3019,300,2013-07-23T01:20:26Z
1,563061000,0,0,116,62219638,697627,3021,300,2013-07-23T01:20:35Z
1,563061000,0,0,117,62219144,697939,3022,300,2013-07-23T01:20:54Z
1,563061000,0,0,117,62218839,698132,3022,300,2013-07-23T01:21:04Z
1,563061000,0,0,117,62218536,698324,3022,300,2013-07-23T01:21:16Z
1,563061000,0,0,117,62218258,698500,3023,300,2013-07-23T01:21:26Z
1,563061000,0,0,117,62218033,698640,3022,299,2013-07-23T01:21:35Z
1,563061000,0,0,117,62217728,698829,3020,300,2013-07-23T01:21:44Z
1,563061000,0,0,118,62217477,698985,3021,300,2013-07-23T01:21:54Z
1,563061000,0,0,118,62217170,699175,3019,299,2013-07-23T01:22:04Z
1,563061000,0,0,118,62216864,699363,3016,300,2013-07-23T01:22:16Z
1,563061000,0,0,118,62216585,699534,3018,300,2013-07-23T01:22:26Z
1,563061000,0,0,118,62216057,699863,3016,300,2013-07-23T01:22:45Z
1,563061000,0,0,119,62215811,700018,3020,300,2013-07-23T01:22:55Z
1,563061000,0,0,119,62215506,700213,3019,300,2013-07-23T01:23:05Z
1,563061000,0,0,119,62215197,700404,3014,299,2013-07-23T01:23:16Z
1,563061000,0,0,120,62214684,700717,3017,300,2013-07-23T01:23:34Z
1,563061000,0,0,120,62214378,700906,3015,299,2013-07-23T01:23:45Z
1,563061000,0,0,120,62214125,701061,3013,300,2013-07-23T01:23:55Z
1,563061000,0,0,120,62213804,701261,3013,300,2013-07-23T01:24:05Z
1,563061000,0,0,120,62213492,701452,3012,300,2013-07-23T01:24:16Z
1,563061000,0,0,120,62213208,701625,3013,300,2013-07-23T01:24:25Z
3,563061000,0,0,120,62212979,701765,3015,300,2013-07-23T01:24:34Z
1,563061000,0,0,120,62212355,702155,3016,300,2013-07-23T01:24:56Z
1,563061000,0,0,120,62211790,702504,3014,300,2013-07-23T01:25:16Z
1,563061000,0,0,120,62211505,702677,3013,300,2013-07-23T01:25:25Z
1,563061000,0,0,119,62211281,702822,3013,300,2013-07-23T01:25:34Z
3,563061000,0,0,119,62210966,703009,3014,300,2013-07-23T01:25:44Z
1,563061000,0,0,119,62210656,703203,3015,300,2013-07-23T01:25:55Z
1,563061000,0,0,119,62210371,703384,3016,300,2013-07-23T01:26:06Z
1,563061000,0,0,120,62210090,703561,3017,300,2013-07-23T01:26:16Z
1,563061000,0,0,120,62209809,703739,3016,300,2013-07-23T01:26:25Z
1,563061000,0,0,120,62209579,703877,3013,299,2013-07-23T01:26:34Z
1,563061000,0,0,120,62208954,704256,3013,300,2013-07-23T01:26:55Z
1,563061000,0,0,120,62208669,704429,3015,300,2013-07-23T01:27:05Z
1,563061000,0,0,120,62208387,704599,3012,300,2013-07-23T01:27:16Z
1,563061000,0,0,120,62208105,704773,3015,300,2013-07-23T01:27:26Z
1,563061000,0,0,120,62207876,704915,3015,300,2013-07-23T01:27:35Z
1,563061000,0,0,120,62207560,705105,3011,299,2013-07-23T01:27:44Z
1,563061000,0,0,120,62207246,705289,3004,299,2013-07-23T01:27:55Z
1,563061000,0,0,120,62206960,705455,2999,299,2013-07-23T01:28:05Z
1,563061000,0,0,119,62206674,705624,2999,300,2013-07-23T01:28:15Z
1,563061000,0,0,118,62206167,705935,3005,300,2013-07-23T01:28:35Z
1,563061000,0,0,117,62205267,706470,3006,300,2013-07-23T01:29:05Z
1,563061000,0,0,117,62204987,706636,3006,300,2013-07-23T01:29:15Z
1,563061000,0,0,117,62204738,706785,3008,300,2013-07-23T01:29:25Z
1,563061000,0,0,117,62204487,706933,3006,300,2013-07-23T01:29:34Z
1,563061000,0,0,117,62204183,707113,3005,300,2013-07-23T01:29:45Z
1,563061000,0,0,117,62203879,707294,3006,300,2013-07-23T01:29:56Z
1,563061000,0,0,116,62203048,707789,3005,300,2013-07-23T01:30:25Z
1,563061000,0,0,116,62202827,707921,3004,300,2013-07-23T01:30:34Z
1,563061000,0,0,116,62202495,708117,3003,300,2013-07-23T01:30:46Z
1,563061000,0,0,116,62202218,708280,3004,300,2013-07-23T01:30:56Z
1,563061000,0,0,116,62201935,708449,3003,300,2013-07-23T01:31:06Z
