navigation_status,rate_of_turn,speed_over_ground,latitude,longitude,course_over_ground,true_heading,cluster_size
0.0,0.0,12.75,1.212956228956229,103.53661746291247,2825.0,283.0,2
0.0,0.0,12.949999999999999,1.212956228956229,103.5330994916466,2830.0,283.0,2
0.0,0.0,13.0,1.2135444444444445,103.53135125371409,2825.0,283.0,2
0.0,0.0,13.15,1.2141802188552189,103.52958148425553,2825.0,283.0,2
0.0,0.0,13.15,1.2147684343434344,103.52783324554308,2830.0,282.5,2
0.0,0.0,13.25,1.2154042087542087,103.52606347526913,2830.0,282.5,2
0.0,0.0,13.4,1.2154042087542087,103.52254550242628,2815.0,281.5,2
0.0,0.0,13.4,1.2159924242424243,103.52079726255359,2815.0,281.5,2
0.0,0.0,13.5,1.2166281986531988,103.51902749105425,2815.0,281.5,2
0.0,0.0,13.5,1.2172164141414143,103.51727925040022,2810.0,281.5,2
0.0,0.0,13.6,1.2172164141414143,103.51376127638841,2815.0,282.5,2
0.0,0.0,13.6,1.218440404040404,103.51376123664812,2820.0,283.0,2
0.0,0.0,13.75,1.218440404040404,103.51024326184661,2835.0,283.5,2
0.0,0.0,13.800000000000001,1.218440404040404,103.5067252870451,2825.0,282.5,2
0.0,0.0,13.800000000000001,1.2196643939393939,103.50672524570447,2825.0,282.5,2
0.0,0.0,13.899999999999999,1.2196643939393939,103.50320727011288,2820.0,282.0,2
0.0,0.0,13.899999999999999,1.2208883838383839,103.50320722796079,2820.0,282.0,2
0.0,0.0,13.949999999999999,1.2208883838383839,103.4996892515787,2820.0,282.0,2
0.0,0.0,14.050000000000001,1.2215241582491583,103.49791947598784,2820.0,282.0,2
0.0,0.0,14.1,1.2221123737373738,103.49617123144137,2815.0,282.0,2
0.0,0.0,14.199999999999999,1.2221123737373738,103.49265325426839,2815.0,282.0,2
0.0,0.0,14.300000000000001,1.2227481481481481,103.49088347744735,2820.0,282.0,2
0.0,0.0,14.350000000000001,1.2233363636363637,103.48913523173539,2825.0,282.5,2
0.0,0.0,14.4,1.223972138047138,103.4873654540938,2820.0,283.0,2
0.0,0.0,14.4,1.2245603535353535,103.48561720759643,2820.0,282.5,2
0.0,0.0,14.5,1.2245603535353535,103.48209922884047,2820.0,282.5,2
0.0,0.0,14.550000000000001,1.2251961279461281,103.48032944996683,2825.0,283.0,2
0.0,0.0,14.5,1.2257843434343436,103.47858120230222,2825.0,283.0,2
0.0,0.0,14.6,1.2264201178451177,103.47681142260659,2825.0,283.0,2
0.0,0.0,14.6,1.2270083333333335,103.47506317415521,2825.0,283.0,2
0.0,0.0,14.699999999999999,1.2276441077441078,103.47329339363695,2825.0,283.0,2
0.0,0.0,14.75,1.2276441077441078,103.46977541288511,2830.0,283.5,2
0.0,0.0,14.75,1.2282323232323233,103.46802716326474,2830.0,283.5,2
0.0,0.0,14.800000000000001,1.2282323232323233,103.46450918213128,2830.0,283.5,2
0.0,0.0,14.800000000000001,1.2294563131313132,103.46450913110323,2830.0,283.5,2
0.0,0.0,14.85,1.2294563131313132,103.46099114917648,2825.0,284.5,2
0.0,0.0,14.899999999999999,1.2300920875420875,103.45922136618772,2830.0,284.5,2
0.0,0.0,14.949999999999999,1.2306803030303031,103.45747311460848,2850.0,286.0,2
0.0,0.0,15.0,1.2313160774410776,103.45570333079482,2850.0,286.0,2
0.0,0.0,15.0,1.2319042929292929,103.45395507842606,2855.0,286.5,2
0.0,0.0,15.0,1.2325400673400675,103.45218529378688,2860.0,286.5,2
0.0,0.0,14.949999999999999,1.2325400673400675,103.4486673098602,2860.0,286.5,2
0.0,0.0,14.949999999999999,1.2337640572390574,103.44866725516272,2860.0,286.5,2
0.0,0.0,14.899999999999999,1.2337640572390574,103.44514927044133,2860.0,286.5,2
0.0,0.0,14.899999999999999,1.2349880471380472,103.44514921492113,2860.0,286.5,2
0.0,0.0,14.9,1.2349880471380472,103.44163122940461,2875.0,288.0,2
0.0,0.0,14.9,1.2362120370370371,103.44163117306087,2875.0,288.0,2
0.0,0.0,14.75,1.2362120370370371,103.43811318674885,2875.0,289.0,2
0.0,0.0,14.75,1.2368478114478114,103.43634339879506,2875.0,289.0,2
0.0,0.0,14.75,1.2374360269360269,103.43459514247283,2890.0,290.5,2
0.0,0.0,14.75,1.2380718013468015,103.43282535369053,2895.0,291.0,2
0.0,0.0,14.699999999999999,1.2387075757575758,103.43105556448613,2895.0,290.5,2
0.0,0.0,14.699999999999999,1.2392957912457914,103.42930730696392,2905.0,292.0,2
0.0,0.0,14.65,1.2399315656565657,103.42753751693006,2910.0,293.0,2
0.0,0.0,14.65,1.2411555555555558,103.42753745727816,2910.0,293.0,2
0.0,0.0,14.65,1.2411555555555558,103.4240194677501,2930.0,293.5,2
0.0,0.0,14.65,1.2417913299663301,103.42224967646327,2930.0,294.0,2
0.0,0.0,14.65,1.2430153198653198,103.4222496155667,2930.0,294.5,2
0.0,0.0,14.65,1.2430153198653198,103.41873162482719,2945.0,296.0,2
0.0,0.0,14.65,1.2436510942760943,103.41696183228596,2955.0,296.5,2
0.0,0.0,14.600000000000001,1.2448750841750842,103.41696177014289,2955.0,297.5,2
0.0,63.5,14.600000000000001,1.2448750841750842,103.413443778191,2965.0,299.5,2
0.0,63.5,14.600000000000001,1.2460990740740741,103.41344371521794,2965.0,299.5,2
0.0,0.0,14.5,1.2467348484848486,103.41167392100256,3005.0,305.5,2
0.0,0.0,14.5,1.2473230639730639,103.40992565866344,3015.0,305.5,2
0.0,0.0,14.5,1.248547053872054,103.40992559482756,3025.0,306.5,2
0.0,0.0,14.449999999999999,1.2491828282828283,103.4081557993599,3045.0,308.5,2
0.0,0.0,14.449999999999999,1.2497710437710436,103.40640753581027,3055.0,309.0,2
0.0,0.0,14.449999999999999,1.2509950336700337,103.40640747110997,3060.0,309.0,2
0.0,0.0,14.5,1.2516308080808081,103.40463767438843,3065.0,310.0,2
0.0,0.0,14.5,1.2522190235690238,103.40288940962672,3075.0,311.0,2
0.0,0.0,14.5,1.2534430134680135,103.40288934406037,3075.0,311.0,2
0.0,0.0,14.550000000000001,1.2540787878787878,103.40111954608328,3090.0,312.5,2
0.0,0.0,14.550000000000001,1.2553027777777779,103.4011194800637,3090.0,312.5,2
0.0,0.0,14.550000000000001,1.2558909932659934,103.39937121367393,3100.0,313.5,2
0.0,0.0,14.550000000000001,1.2558909932659934,103.39585321451871,3100.0,313.5,2
0.0,0.0,14.6,1.2565267676767677,103.39408341486822,3105.0,313.5,2
0.0,0.0,14.65,1.2577507575757576,103.39408334717739,3120.0,314.0,2
0.0,0.0,14.65,1.2589747474747475,103.39408327945273,3120.0,314.0,2
0.0,0.0,14.65,1.2601987373737376,103.39408321169422,3120.0,314.0,2
0.0,0.0,14.65,1.2607869528619529,103.39233494287129,3120.0,314.0,2
0.0,0.0,14.65,1.2613751683501684,103.39058667365751,3120.0,314.0,2
0.0,0.0,14.65,1.2613276094276096,103.39058667472163,3120.0,314.0,2
0.0,0.0,14.65,1.2619158249158251,103.38883840513654,3120.0,314.0,2
0.0,0.0,14.699999999999999,1.2625515993265992,103.38706860256966,3115.0,313.5,2
0.0,0.0,14.699999999999999,1.2637755892255893,103.38706853310683,3115.0,313.5,2
0.0,0.0,14.699999999999999,1.2649995791245794,103.38706846360935,3115.0,313.5,2
0.0,0.0,14.699999999999999,1.2656353535353535,103.38529865976889,3115.0,313.5,2
0.0,0.0,14.699999999999999,1.266223569023569,103.3835503881344,3120.0,313.5,2
0.0,0.0,14.699999999999999,1.2674475589225591,103.38355031776187,3120.0,313.5,2
0.0,0.0,14.699999999999999,1.268671548821549,103.38355024735431,3120.0,313.5,2
0.0,0.0,14.75,1.2693073232323233,103.38178044182514,3120.0,313.5,2
0.0,0.0,14.75,1.2699430976430977,103.38001063586695,3120.0,313.5,2
0.0,0.0,14.75,1.2705788720538722,103.37824082947957,3120.0,313.5,2
0.0,0.0,14.75,1.2712146464646465,103.37647102266283,3120.0,313.5,2
0.0,0.0,14.75,1.2718504208754209,103.37470121541658,3120.0,313.5,2
0.0,0.0,14.75,1.2718504208754209,103.37118320576874,3120.0,313.5,2
0.0,0.0,14.75,1.2724386363636364,103.36943493044993,3120.0,313.5,2
0.0,0.0,14.75,1.2730268518518519,103.36768665473785,3120.0,313.5,2
0.0,0.0,14.75,1.2736626262626265,103.36945638820767,3120.0,313.5,2
0.0,0.0,14.75,1.2748866161616164,103.3694563143856,3120.0,313.5,2
0.0,0.0,14.75,1.2755223905723907,103.36768650502997,3120.0,313.5,2
0.0,0.0,14.75,1.2767463804713806,103.36768643074534,3120.0,313.5,2
0.0,0.0,14.899999999999999,1.2779703703703704,103.36768635642385,3110.0,312.5,2
0.0,0.0,14.899999999999999,1.2786061447811448,103.36591654578524,3110.0,312.5,2
0.0,0.0,14.899999999999999,1.2792419191919193,103.36414673471553,3110.0,312.5,2
0.0,0.0,14.899999999999999,1.2798301346801348,103.36239845608063,3110.0,312.5,2
0.0,0.0,14.899999999999999,1.2797825757575758,103.36239845737224,3110.0,312.5,2
0.0,0.0,14.899999999999999,1.2803707912457913,103.36065017836256,3110.0,312.5,2
0.0,0.0,14.899999999999999,1.2815947811447814,103.3606501023099,3110.0,313.5,2
0.0,0.0,14.899999999999999,1.2815947811447814,103.35713208622035,3110.0,313.5,2
0.0,0.0,14.899999999999999,1.2828187710437711,103.35713200931922,3110.0,313.5,2
0.0,0.0,14.899999999999999,1.2840427609427612,103.35713193238004,3110.0,313.5,2
0.0,0.0,14.899999999999999,1.285266750841751,103.35713185540278,3110.0,313.5,2
0.0,0.0,14.899999999999999,1.2858549663299663,103.35888006122946,3110.0,313.5,2
0.0,0.0,14.899999999999999,1.2870789562289564,103.35887998459829,3110.0,313.5,2
0.0,0.0,14.899999999999999,1.2876671717171717,103.35713170269005,3110.0,313.5,2
0.0,0.0,14.899999999999999,1.2888911616161618,103.35713162559891,3110.0,313.5,2
0.0,0.0,14.899999999999999,1.2901151515151517,103.35713154846968,3120.0,314.0,2
0.0,0.0,14.899999999999999,1.2907033670033672,103.35538326532067,3120.0,314.0,2
0.0,0.0,14.899999999999999,1.2907033670033672,103.35186524318607,3120.0,314.0,2
0.0,0.0,14.899999999999999,1.291927356902357,103.35186516478227,3120.0,314.0,2
0.0,0.0,14.899999999999999,1.2931513468013469,103.35186508633981,3120.0,314.0,2
0.0,0.0,14.899999999999999,1.2931513468013469,103.35538311010242,3120.0,314.0,2
0.0,0.0,14.899999999999999,1.294375336700337,103.35538303243591,3120.0,314.0,2
0.0,0.0,14.899999999999999,1.294375336700337,103.35890105701313,3120.0,314.0,2
0.0,0.0,14.899999999999999,1.2955993265993266,103.35890098012337,3120.0,314.0,2
0.0,0.0,14.899999999999999,1.2955993265993266,103.35538295473113,3120.0,314.0,2
0.0,0.0,14.899999999999999,1.2961875420875422,103.35363466949279,3125.0,314.0,2
0.0,0.0,14.899999999999999,1.2961875420875422,103.35011664370823,3125.0,314.0,2
0.0,0.0,14.899999999999999,1.297411531986532,103.35011656472588,3125.0,314.0,2
0.0,0.0,14.899999999999999,1.2980473063973066,103.34834674515989,3125.0,314.0,2
0.0,0.0,14.899999999999999,1.2992712962962965,103.34834666570791,3125.0,314.0,2
0.0,0.0,14.899999999999999,1.2998595117845118,103.35009487497173,3125.0,314.0,2
0.0,0.0,14.899999999999999,1.3010835016835016,103.35009479586662,3125.0,314.0,2
0.0,0.0,14.899999999999999,1.3016717171717174,103.34834650813956,3125.0,314.5,2
0.0,0.0,14.899999999999999,1.3016717171717174,103.34482847869697,3125.0,314.5,2
0.0,0.0,15.699999999999999,1.2976511784511786,103.35092328284634,3110.0,314.0,2
0.0,0.0,15.699999999999999,1.2988276094276094,103.3509232054901,3110.0,314.0,2
0.0,0.0,15.699999999999999,1.2988276094276094,103.35446276469177,3110.0,314.0,2
0.0,0.0,15.699999999999999,1.3000040404040405,103.3544626880896,3110.0,314.0,2
0.0,0.0,15.699999999999999,1.3000040404040405,103.35092312809732,3110.0,314.0,2
0.0,0.0,15.6,1.3000040404040405,103.34738356810504,3110.0,314.0,2
,,,,,,,
5.0,-128.0,0.0,1.2464335185185185,103.54589333328597,1849.0,511.0,1
0.0,-128.0,0.90000000000000002,1.2468350673400674,103.54589333332068,3466.0,511.0,1
0.0,-128.0,1.2,1.2472366161616162,103.54589333335537,3372.0,511.0,1
0.0,-128.0,1.5,1.2476381649831649,103.54589333339007,3120.0,511.0,1
0.0,-128.0,3.1000000000000001,1.2476381649831649,103.54419229494154,2937.0,511.0,1
0.0,-128.0,3.1000000000000001,1.2480397138047139,103.54419229484648,2937.0,511.0,1
0.0,-128.0,3.2999999999999998,1.2484412626262626,103.54419229475141,2911.0,511.0,1
0.0,-128.0,3.7999999999999998,1.2484412626262626,103.54249125604333,2735.0,511.0,1
5.0,-128.0,0.0,1.2484412626262626,103.54079021733526,1849.0,511.0,1
5.0,-128.0,0.0,1.2484412626262626,103.53908917862717,1849.0,511.0,1
5.0,-128.0,0.0,1.2484412626262626,103.53738813991909,1849.0,511.0,1
5.0,-128.0,0.0,1.2484412626262626,103.53568710121101,1849.0,511.0,1
0.0,-128.0,7.0999999999999996,1.2484412626262626,103.53398606250292,2034.0,511.0,1
0.0,-128.0,7.0999999999999996,1.2480397138047139,103.53398606337672,2034.0,511.0,1
0.0,-128.0,7.0999999999999996,1.2476381649831649,103.53398606425036,2034.0,511.0,1
0.0,-128.0,7.0999999999999996,1.2472366161616162,103.53398606512386,2034.0,511.0,1
0.0,-128.0,7.0999999999999996,1.2468350673400674,103.53398606599723,2034.0,511.0,1
0.0,-128.0,7.0999999999999996,1.2464335185185185,103.53398606687044,2034.0,511.0,1
0.0,-128.0,7.0999999999999996,1.2460319696969697,103.53398606774353,2034.0,511.0,1
0.0,-128.0,7.0999999999999996,1.245630420875421,103.53398606861647,2034.0,511.0,1
0.0,-128.0,7.0999999999999996,1.245228872053872,103.53398606948926,2034.0,511.0,1
0.0,-128.0,7.0999999999999996,1.2448273232323233,103.53398607036192,2034.0,511.0,1
0.0,-128.0,7.0999999999999996,1.2444257744107745,103.53398607123444,2034.0,511.0,1
0.0,-128.0,7.0999999999999996,1.2440242255892255,103.53398607210683,2034.0,511.0,1
0.0,-128.0,7.0999999999999996,1.2436226767676768,103.53398607297906,2034.0,511.0,1
0.0,-128.0,7.0999999999999996,1.243221127946128,103.53398607385115,2034.0,511.0,1
0.0,-128.0,7.0999999999999996,1.243221127946128,103.53228503682865,2034.0,511.0,1
0.0,-128.0,7.0999999999999996,1.2428195791245791,103.53228503783012,2034.0,511.0,1
0.0,-128.0,7.0999999999999996,1.2424180303030303,103.53228503883143,2034.0,511.0,1
0.0,-128.0,7.5,1.2420164814814816,103.53228503983259,2034.0,511.0,1
0.0,-128.0,7.5999999999999996,1.2416149326599326,103.53228504083357,2034.0,511.0,1
0.0,-128.0,7.7999999999999998,1.2412133838383839,103.53228504183438,2034.0,511.0,1
0.0,-128.0,7.7999999999999998,1.2408118350168351,103.53228504283506,2034.0,511.0,1
0.0,-128.0,8.0,1.2404102861952861,103.53228504383554,2031.0,511.0,1
0.0,-128.0,8.0999999999999996,1.2400087373737374,103.53228504483589,2028.0,511.0,1
0.0,-128.0,8.0999999999999996,1.2396071885521887,103.53228504583606,2028.0,511.0,1
0.0,-128.0,8.0999999999999996,1.2392056397306397,103.53228504683608,2028.0,511.0,1
0.0,-128.0,8.5999999999999996,1.2388040909090909,103.53228504783593,2021.0,511.0,1
0.0,-128.0,8.5999999999999996,1.2388040909090909,103.53058401223694,2021.0,511.0,1
0.0,-128.0,8.5999999999999996,1.2384025420875422,103.53058401336591,2021.0,511.0,1
0.0,-128.0,8.9000000000000004,1.2380009932659932,103.53058401449471,2025.0,511.0,1
0.0,-128.0,8.9000000000000004,1.2375994444444445,103.53058401562332,2025.0,511.0,1
0.0,-128.0,9.1999999999999993,1.2371978956228957,103.53058401675175,2028.0,511.0,1
0.0,-128.0,9.1999999999999993,1.2367963468013468,103.53058401787999,2028.0,511.0,1
0.0,-128.0,9.5999999999999996,1.236394797979798,103.53058401900805,2028.0,511.0,1
0.0,-128.0,9.5999999999999996,1.2359932491582493,103.53058402013593,2028.0,511.0,1
0.0,-128.0,9.5999999999999996,1.2355917003367003,103.53058402126364,2028.0,511.0,1
0.0,-128.0,10.0,1.2351901515151515,103.53058402239114,2017.0,511.0,1
0.0,-128.0,10.0,1.2351901515151515,103.52888298795496,2017.0,511.0,1
0.0,-128.0,10.0,1.2347886026936028,103.52888298921138,2017.0,511.0,1
0.0,-128.0,10.0,1.2343870538720538,103.52888299046761,2017.0,511.0,1
0.0,-128.0,10.0,1.2343870538720538,103.53058402464562,2017.0,511.0,1
0.0,-128.0,10.0,1.2339855050505051,103.5305840257726,2017.0,511.0,1
0.0,-128.0,10.5,1.2339855050505051,103.52888299172363,2018.0,511.0,1
0.0,-128.0,10.5,1.2339855050505051,103.52718195767467,2018.0,511.0,1
0.0,-128.0,10.5,1.2339855050505051,103.52548092362571,2018.0,511.0,1
0.0,-128.0,10.5,1.2339855050505051,103.52377988957674,2018.0,511.0,1
0.0,-128.0,10.5,1.2339855050505051,103.52207885552778,2018.0,511.0,1
0.0,-128.0,10.5,1.2339855050505051,103.52037782147882,2018.0,511.0,1
0.0,-128.0,10.5,1.2335839562289563,103.5203778233798,2018.0,511.0,1
0.0,-128.0,10.5,1.2331824074074074,103.52037782528048,2018.0,511.0,1
0.0,-128.0,10.5,1.2331824074074074,103.52207885907139,2018.0,511.0,1
0.0,-128.0,10.5,1.2327808585858586,103.52207886084277,2018.0,511.0,1
0.0,-128.0,10.5,1.2327808585858586,103.5237798945047,2018.0,511.0,1
0.0,-128.0,10.5,1.2323793097643099,103.52377989614681,2018.0,511.0,1
0.0,-128.0,10.5,1.2323793097643099,103.52207886261385,2018.0,511.0,1
0.0,-128.0,10.5,1.2319777609427609,103.52207886438465,2018.0,511.0,1
0.0,-128.0,10.5,1.2315762121212122,103.52207886615517,2018.0,511.0,1
0.0,-128.0,10.5,1.2315762121212122,103.52377989943025,2018.0,511.0,1
0.0,-128.0,10.5,1.2311746632996634,103.52377990107158,2018.0,511.0,1
0.0,-128.0,10.5,1.2311746632996634,103.5220788679254,2018.0,511.0,1
0.0,-128.0,11.800000000000001,1.2311746632996634,103.52037783477923,2718.0,511.0,1
0.0,-128.0,11.800000000000001,1.2311746632996634,103.51867680163306,2718.0,511.0,1
0.0,-128.0,11.800000000000001,1.2307731144781144,103.51867680366078,2718.0,511.0,1
0.0,-128.0,11.800000000000001,1.2303715656565657,103.51867680568816,2718.0,511.0,1
0.0,-128.0,11.800000000000001,1.2299700168350169,103.51867680771522,2718.0,511.0,1
0.0,-128.0,11.800000000000001,1.229568468013468,103.51867680974195,2718.0,511.0,1
0.0,-128.0,11.800000000000001,1.2291669191919192,103.51867681176834,2718.0,511.0,1
0.0,-128.0,11.800000000000001,1.2287653703703705,103.51867681379441,2718.0,511.0,1
0.0,-128.0,11.800000000000001,1.2283638215488215,103.51867681582016,2718.0,511.0,1
0.0,-128.0,11.800000000000001,1.2279622727272728,103.51867681784557,2718.0,511.0,1
0.0,-128.0,11.800000000000001,1.227560723905724,103.51867681987065,2718.0,511.0,1
0.0,-128.0,11.800000000000001,1.227159175084175,103.5186768218954,2718.0,511.0,1
0.0,-128.0,11.800000000000001,1.227159175084175,103.51697579003716,2718.0,511.0,1
0.0,-128.0,11.800000000000001,1.2267576262626263,103.51697579219027,2718.0,511.0,1
0.0,-128.0,11.800000000000001,1.2263560774410776,103.51697579434301,2718.0,511.0,1
0.0,-128.0,11.800000000000001,1.2259545286195286,103.51697579649542,2718.0,511.0,1
0.0,-128.0,11.800000000000001,1.2255529797979798,103.51697579864748,2718.0,511.0,1
0.0,-128.0,11.800000000000001,1.2251514309764311,103.51697580079917,2718.0,511.0,1
0.0,-128.0,11.800000000000001,1.2247498821548821,103.51697580295053,2718.0,511.0,1
0.0,-128.0,11.800000000000001,1.2243483333333334,103.51697580510154,2718.0,511.0,1
0.0,-128.0,12.0,1.2243483333333334,103.51527477414361,2740.0,511.0,1
0.0,-128.0,12.300000000000001,1.2243483333333334,103.51357374318566,2756.0,511.0,1
0.0,-128.0,12.300000000000001,1.2247498821548821,103.51357374077756,2756.0,511.0,1
0.0,-128.0,12.300000000000001,1.2251514309764311,103.51357373836905,2756.0,511.0,1
0.0,-128.0,12.300000000000001,1.2255529797979798,103.51357373596016,2756.0,511.0,1
0.0,-128.0,12.300000000000001,1.2259545286195286,103.51357373355088,2756.0,511.0,1
0.0,-128.0,12.300000000000001,1.2263560774410776,103.51357373114121,2756.0,511.0,1
0.0,-128.0,12.300000000000001,1.2267576262626263,103.51357372873113,2756.0,511.0,1
0.0,-128.0,12.699999999999999,1.2267576262626263,103.51187269700156,2760.0,511.0,1
0.0,-128.0,12.699999999999999,1.2267576262626263,103.51017166527201,2760.0,511.0,1
0.0,-128.0,12.699999999999999,1.2263560774410776,103.51017166793939,2760.0,511.0,1
0.0,-128.0,12.699999999999999,1.2259545286195286,103.51017167060634,2760.0,511.0,1
0.0,-128.0,12.699999999999999,1.2255529797979798,103.51017167327285,2760.0,511.0,1
0.0,-128.0,12.699999999999999,1.2251514309764311,103.51017167593893,2760.0,511.0,1
0.0,-128.0,12.699999999999999,1.2247498821548821,103.51017167860458,2760.0,511.0,1
