id1,id2,relative_speed,distance
353057000,372343000,5.224985647,0.822480591
353057000,372343000,5.224985647,0.821310756
353057000,372343000,5.224985647,0.81205965
353057000,372343000,5.224985647,0.808019259
353057000,372343000,5.224985647,0.813230148
353057000,372343000,5.224985647,0.831843796
353057000,372343000,5.224985647,0.830716031
353057000,372343000,5.224985647,0.821458087
353057000,372343000,5.224985647,0.817392816
353057000,372343000,5.224985647,0.822586043
353057000,372343000,5.224985647,0.839986313
353057000,372343000,5.224985647,0.838894012
353057000,372343000,5.224985647,0.829636353
353057000,372343000,5.224985647,0.825553187
353057000,372343000,5.224985647,0.830728448
353057000,372343000,5.224985647,0.853079785
353057000,372343000,5.224985647,0.852040478
353057000,372343000,5.224985647,0.842792897
353057000,372343000,5.224985647,0.8386879
353057000,372343000,5.224985647,0.843831408
353057000,372343000,5.224985647,0.886801456
353057000,372343000,5.224985647,0.885879105
353057000,372343000,5.224985647,0.876691067
353057000,372343000,5.224985647,0.872556858
353057000,372343000,5.224985647,0.877611356
353057000,372343000,0,0.98744395
353057000,372343000,0,0.972182876
353057000,372343000,0,0.95236332
353057000,372343000,0,0.902561015
353057000,372343000,0,0.881292896
353057000,372343000,0,0.866748914
353057000,372343000,0,0.835453433
353057000,372343000,0,0.820842212
353057000,372343000,0,0.814201884
353057000,372343000,0,0.783836197
353057000,372343000,0,0.773196408
353057000,372343000,0,0.769506071
353057000,372343000,0,0.765542526
353057000,372343000,0,0.763814756
353057000,372343000,0,0.763145525
353057000,372343000,0,0.764664358
353057000,372343000,0,0.765679314
353057000,372343000,0,0.789520584
353057000,372343000,0,0.813230148
353057000,372343000,0,0.822586043
353057000,372343000,0,0.830728448
353057000,372343000,0,0.843831408
353057000,372343000,0,0.877611356
353057000,372343000,0,0.920257945
353057000,372343000,0,0.937655753
353057000,372343000,0,0.9485502
353057000,372343000,0,0.977276522
353057000,372343000,0,0.988579189
353057000,372343000,5.224985647,0.929332721
353057000,372343000,5.224985647,0.928537533
353057000,372343000,5.224985647,0.919466092
353057000,372343000,5.224985647,0.915326474
353057000,372343000,5.224985647,0.920257945
353057000,372343000,5.299192642,0.946679718
353057000,372343000,5.299192642,0.945928103
353057000,372343000,5.299192642,0.936907874
353057000,372343000,5.299192642,0.932772118
353057000,372343000,5.299192642,0.937655753
353057000,372343000,5.299192642,0.957535991
353057000,372343000,5.299192642,0.956814399
353057000,372343000,5.299192642,0.947832616
353057000,372343000,5.299192642,0.94370112
353057000,372343000,5.299192642,0.9485502
353057000,372343000,5.299192642,0.986153654
353057000,372343000,5.299192642,0.985508669
353057000,372343000,5.299192642,0.976636204
353057000,372343000,5.299192642,0.972521258
353057000,372343000,5.299192642,0.977276522
353057000,372343000,5.372996083,0.997407334
353057000,372343000,5.372996083,0.996793703
353057000,372343000,5.372996083,0.987970484
353057000,372343000,5.372996083,0.98386459
353057000,372343000,5.372996083,0.988579189
,,,
235084179,372343000,0.044505845,0.989038482
235084179,372343000,0.044505845,0.954134404
235084179,372343000,0.044505845,0.919758887
235084179,372343000,0.103846445,0.854750299
235084179,372343000,0.133516315,0.820355377
235084179,372343000,0.074176258,0.78308073
235084179,372343000,0.044505845,0.749499037
235084179,372343000,0.029670582,0.722976866
235084179,372343000,0.133516315,0.686928455
235084179,372343000,0.133516315,0.654125021
235084179,372343000,0.089011385,0.621677119
235084179,372343000,0.074176258,0.585490009
235084179,372343000,0.074176258,0.55271057
235084179,372343000,0.089011385,0.526377208
235084179,372343000,0.133516315,0.490128087
235084179,372343000,0.089011385,0.425438662
235084179,372343000,0.044505845,0.390107506
235084179,372343000,0.074176258,0.357944516
235084179,372343000,0.103846445,0.331939992
235084179,372343000,0.102624722,0.967467728
235084179,372343000,0.043982247,0.902439236
235084179,372343000,0.014660764,0.868035799
235084179,372343000,0.073303596,0.83075253
235084179,372343000,0.102624722,0.797162518
235084179,372343000,0.117285173,0.770635174
235084179,372343000,0.014660764,0.734577547
235084179,372343000,0.014660764,0.701763496
235084179,372343000,0.058642944,0.669304762
235084179,372343000,0.073303596,0.633104277
235084179,372343000,0.073303596,0.60030862
235084179,372343000,0.058642944,0.573962173
235084179,372343000,0.014660764,0.537690351
235084179,372343000,0.058642944,0.472949934
235084179,372343000,0.102624722,0.437588545
235084179,372343000,0.073303596,0.405387077
235084179,372343000,0.043982247,0.379335228
235084179,372343000,0.190585866,0.944452204
235084179,372343000,0.161265946,0.910038218
235084179,372343000,0.219905206,0.872744647
235084179,372343000,0.249223875,0.839144948
235084179,372343000,0.263882931,0.812611899
235084179,372343000,0.161265946,0.776544085
235084179,372343000,0.161265946,0.743718417
235084179,372343000,0.205245614,0.711248216
235084179,372343000,0.219905206,0.67503397
235084179,372343000,0.219905206,0.642221777
235084179,372343000,0.205245614,0.615862525
235084179,372343000,0.161265946,0.579568858
235084179,372343000,0.205245614,0.514782041
235084179,372343000,0.249223875,0.479395464
235084179,372343000,0.219905206,0.447162434
235084179,372343000,0.190585866,0.421071912
235084179,372343000,0.337174972,0.983926414
235084179,372343000,0.307858847,0.949504649
235084179,372343000,0.366490069,0.912203629
235084179,372343000,0.395804049,0.878596991
235084179,372343000,0.410460593,0.852060058
235084179,372343000,0.307858847,0.815985169
235084179,372343000,0.307858847,0.783151368
235084179,372343000,0.351832654,0.750673293
235084179,372343000,0.366490069,0.714449726
235084179,372343000,0.366490069,0.681626189
235084179,372343000,0.351832654,0.655258398
235084179,372343000,0.307858847,0.618950115
235084179,372343000,0.351832654,0.554133038
235084179,372343000,0.395804049,0.518731102
235084179,372343000,0.366490069,0.486478579
235084179,372343000,0.337174972,0.460363531
235084179,372343000,0.159346113,0.997218853
235084179,372343000,0.217287286,0.959912994
235084179,372343000,0.246256924,0.926301842
235084179,372343000,0.260741467,0.899762481
235084179,372343000,0.159346113,0.863683057
235084179,372343000,0.159346113,0.830843957
235084179,372343000,0.202802214,0.798360802
235084179,372343000,0.217287286,0.762131248
235084179,372343000,0.217287286,0.729300266
235084179,372343000,0.202802214,0.702926974
235084179,372343000,0.159346113,0.666609158
235084179,372343000,0.202802214,0.601772514
235084179,372343000,0.246256924,0.566361169
235084179,372343000,0.217287286,0.534096398
235084179,372343000,0.188316987,0.507965339
235084179,372343000,0.114492669,0.978288687
235084179,372343000,0.014311698,0.94220531
235084179,372343000,0.014311698,0.909361512
235084179,372343000,0.057246683,0.876873891
235084179,372343000,0.071558272,0.840639093
235084179,372343000,0.071558272,0.807801448
235084179,372343000,0.057246683,0.781423323
235084179,372343000,0.014311698,0.745097029
235084179,372343000,0.057246683,0.680243172
235084179,372343000,0.100181276,0.644824065
235084179,372343000,0.071558272,0.6125489
235084179,372343000,0.042935051,0.586403687
235084179,372343000,0.014137165,0.986369197
235084179,372343000,0.014137165,0.953524689
235084179,372343000,0.056548553,0.921036354
235084179,372343000,0.07068561,0.884800672
235084179,372343000,0.07068561,0.851961824
235084179,372343000,0.056548553,0.825582802
235084179,372343000,0.014137165,0.78925485
235084179,372343000,0.056548553,0.72439745
235084179,372343000,0.098959553,0.688976757
235084179,372343000,0.07068561,0.656699363
235084179,372343000,0.042411452,0.630550925
235084179,372343000,0.014137165,0.989450792
235084179,372343000,0.056548553,0.956960865
235084179,372343000,0.07068561,0.920723354
235084179,372343000,0.07068561,0.887882173
235084179,372343000,0.056548553,0.861501519
235084179,372343000,0.014137165,0.825170717
235084179,372343000,0.056548553,0.760307761
235084179,372343000,0.098959553,0.724884813
235084179,372343000,0.07068561,0.692604329
235084179,372343000,0.042411452,0.666451549
235084179,372343000,0.055850423,0.995443329
235084179,372343000,0.069812949,0.959203548
235084179,372343000,0.069812949,0.926359474
235084179,372343000,0.055850423,0.899976848
235084179,372343000,0.013962632,0.863642616
235084179,372343000,0.055850423,0.798773155
235084179,372343000,0.09773783,0.76334772
235084179,372343000,0.069812949,0.731063783
235084179,372343000,0.041887854,0.704906078
235084179,372343000,0.069812949,0.975633596
235084179,372343000,0.055850423,0.949249501
235084179,372343000,0.013962632,0.912912677
235084179,372343000,0.055850423,0.848038289
235084179,372343000,0.09773783,0.81261105
235084179,372343000,0.069812949,0.780324524
235084179,372343000,0.041887854,0.754162988
235084179,372343000,0.055152292,0.98517632
235084179,372343000,0.013788099,0.948837663
235084179,372343000,0.055152292,0.883959856
235084179,372343000,0.096516107,0.848531437
235084179,372343000,0.068940287,0.816243179
235084179,372343000,0.041364256,0.790079029
235084179,372343000,0.124091634,0.990446011
235084179,372343000,0.082728229,0.925568258
235084179,372343000,0.041364256,0.89013981
235084179,372343000,0.068940287,0.85785147
235084179,372343000,0.096516107,0.831687114
235084179,372343000,0.081681036,0.970721219
235084179,372343000,0.040840658,0.935291374
235084179,372343000,0.068067625,0.903000935
235084179,372343000,0.095294384,0.876833353
235084179,372343000,0.040840658,0.96610664
235084179,372343000,0.068067625,0.933816003
235084179,372343000,0.095294384,0.907648072
235084179,372343000,0.068067625,0.978970981
235084179,372343000,0.095294384,0.952800403
235084179,372343000,0.095294384,0.996964017
235084179,372343000,0.035081078,0.989038482
235084179,372343000,0.035081078,0.954134404
235084179,372343000,0.03455748,0.919758887
235084179,372343000,0.08063371,0.967467728
235084179,372343000,0.08063371,0.854750299
235084179,372343000,0.03455748,0.902439236
235084179,372343000,0.149746038,0.944452204
