navigation_status,rate_of_turn,speed_over_ground,latitude,longitude,course_over_ground,true_heading,ts,ts_string
4.0,0.0,13.9,1.2246666666666666,103.9417,710.0,73.0,1376161244.0,2013-08-11T03:00:44Z
0.0,0.0,8.9000000000000004,1.2228833333333333,103.90808333333334,2460.0,248.0,1377809693.0,2013-08-30T04:54:53Z
0.0,0.0,17.399999999999999,1.2655000000000001,103.37435000000001,3070.0,308.0,1377818462.0,2013-08-30T07:21:02Z
4.0,0.0,12.1,1.2083666666666666,103.38638333333333,432.0,121.0,1380036746.0,2013-09-24T23:32:26Z
4.0,0.0,7.7999999999999998,1.2197333333333333,103.93151666666667,750.0,75.0,1380051195.0,2013-09-25T03:33:15Z
0.0,0.0,11.9,1.24535,103.96691666666666,2500.0,250.0,1381901919.0,2013-10-16T13:38:39Z
0.0,0.0,16.699999999999999,1.2848666666666666,103.34961666666666,3070.0,307.0,1381912219.0,2013-10-16T16:30:19Z
0.0,0.0,11.9,1.2659499999999999,103.3062,1320.0,131.0,1384962496.0,2013-11-20T23:48:16Z
0.0,0.0,12.4,1.2256,103.94466666666666,780.0,79.0,1384977696.0,2013-11-21T04:01:36Z
0.0,0.0,12.4,1.2343500000000001,103.93478333333333,2470.0,248.0,1386717722.0,2013-12-11T07:22:02Z
0.0,0.0,17.0,1.2786500000000001,103.36088333333333,3060.0,307.0,1386727548.0,2013-12-11T10:05:48Z
0.0,0.0,12.800000000000001,1.2679,103.3116,1330.0,132.0,1389376951.0,2014-01-11T02:02:31Z
0.0,0.0,11.300000000000001,1.1928166666666666,103.85566666666666,650.0,322.0,1389388362.0,2014-01-11T05:12:42Z
0.0,0.0,15.5,1.2452666666666667,103.97323333333334,2490.0,250.0,1391236296.0,2014-02-01T14:31:36Z
0.0,0.0,7.7999999999999998,1.29545,103.38319333333334,2306.0,309.0,1391247220.0,2014-02-01T17:33:40Z
0.0,0.0,13.5,1.2073499999999999,103.37813333333334,1230.0,119.0,1393872393.0,2014-03-04T02:46:33Z
0.0,0.0,9.6999999999999993,1.1990000000000001,103.86969999999999,670.0,62.0,1393883214.0,2014-03-04T05:46:54Z
0.0,0.0,11.800000000000001,1.24515,103.96178333333333,2480.0,248.0,1395901436.0,2014-03-27T14:23:56Z
0.0,0.0,1.8,1.1801666666666666,103.75128333333333,40.0,69.0,1395909947.0,2014-03-27T16:45:47Z
1.0,0.0,0.29999999999999999,1.18225,103.75041666666667,2310.0,122.0,1395966642.0,2014-03-28T08:30:42Z
1.0,0.0,0.10000000000000001,1.1811333333333334,103.75583333333333,1420.0,267.0,1396043475.0,2014-03-29T05:51:15Z
1.0,0.0,0.29999999999999999,1.1814833333333334,103.75583333333333,3570.0,290.0,1396049057.0,2014-03-29T07:24:17Z
1.0,0.0,0.29999999999999999,1.1825666666666668,103.7505,2010.0,115.0,1396059318.0,2014-03-29T10:15:18Z
1.0,0.0,0.10000000000000001,1.1810666666666667,103.75060000000001,710.0,75.0,1396068497.0,2014-03-29T12:48:17Z
1.0,0.0,0.29999999999999999,1.1842833333333334,103.75471666666667,1400.0,213.0,1396088297.0,2014-03-29T18:18:17Z
1.0,0.0,0.10000000000000001,1.1845833333333333,103.75346666666667,2640.0,185.0,1396093877.0,2014-03-29T19:51:17Z
1.0,0.0,0.10000000000000001,1.1815500000000001,103.75021666666666,1800.0,91.0,1396144096.0,2014-03-30T09:48:16Z
1.0,0.0,0.10000000000000001,1.1804166666666667,103.75046666666667,1640.0,66.0,1396176855.0,2014-03-30T18:54:15Z
5.0,0.0,0.20000000000000001,1.2994666666666668,103.65013333333333,510.0,49.0,1396207255.0,2014-03-31T03:20:55Z
5.0,-128.0,0.0,1.3003499999999999,103.65345000000001,0.0,511.0,1397163259.0,2014-04-11T04:54:19Z
1.0,0.0,0.20000000000000001,1.1993666666666667,103.68351666666666,970.0,350.0,1397550441.0,2014-04-15T16:27:21Z
1.0,0.0,0.10000000000000001,1.1998,103.68443333333333,840.0,333.0,1397554582.0,2014-04-15T17:36:22Z
1.0,0.0,0.10000000000000001,1.2029833333333333,103.68548333333334,3500.0,258.0,1397560524.0,2014-04-15T19:15:24Z
1.0,0.0,0.10000000000000001,1.1997333333333333,103.68163333333334,3280.0,16.0,1397582844.0,2014-04-16T01:27:24Z
1.0,0.0,0.10000000000000001,1.1994333333333334,103.68261666666666,610.0,357.0,1397585184.0,2014-04-16T02:06:24Z
1.0,0.0,0.20000000000000001,1.1996,103.68355,780.0,338.0,1397591124.0,2014-04-16T03:45:24Z
0.0,0.0,16.300000000000001,1.2627999999999999,103.37621666666666,3050.0,305.0,1397606061.0,2014-04-16T07:54:21Z
4.0,0.0,13.0,1.2617499999999999,103.32711666666667,1340.0,134.0,1399989734.0,2014-05-13T22:02:14Z
