navigation_status,rate_of_turn,speed_over_ground,latitude,longitude,course_over_ground,true_heading,ts,ts_string,mmsi
0.0,-128.0,0.10000000000000001,1.2250433333333333,103.79702,3484.0,511.0,1389811687.0,2014-01-16T02:48:07Z,235084179.0
0.0,-128.0,0.20000000000000001,1.2244816666666667,103.797725,1965.0,511.0,1389815416.0,2014-01-16T03:50:16Z,235084179.0
0.0,-128.0,0.59999999999999998,1.2233383333333334,103.80021499999999,217.0,511.0,1389820806.0,2014-01-16T05:20:06Z,235084179.0
1.0,-128.0,0.20000000000000001,1.2215800000000001,103.79770833333333,2716.0,511.0,1389843578.0,2014-01-16T11:39:38Z,235084179.0
1.0,-128.0,0.20000000000000001,1.2222383333333333,103.79685666666667,3234.0,511.0,1389848427.0,2014-01-16T13:00:27Z,235084179.0
1.0,-128.0,0.20000000000000001,1.2231166666666666,103.79662166666667,43.0,511.0,1389850779.0,2014-01-16T13:39:39Z,235084179.0
1.0,-128.0,0.10000000000000001,1.2242550000000001,103.79637666666666,27.0,511.0,1389854380.0,2014-01-16T14:39:40Z,235084179.0
0.0,-128.0,0.90000000000000002,1.2405516666666667,103.692345,2351.0,511.0,1389910379.0,2014-01-17T06:12:59Z,235084179.0
0.0,-128.0,0.80000000000000004,1.2908283333333332,103.727405,2929.0,511.0,1390043515.0,2014-01-18T19:11:55Z,235084179.0
0.0,-128.0,0.10000000000000001,1.2237383333333334,103.80432,1624.0,511.0,1390087691.0,2014-01-19T07:28:11Z,235084179.0
1.0,-128.0,0.10000000000000001,1.2239583333333333,103.80222500000001,1582.0,511.0,1390130222.0,2014-01-19T19:17:02Z,235084179.0
1.0,-128.0,0.20000000000000001,1.2250650000000001,103.80184166666666,3564.0,511.0,1390143901.0,2014-01-19T23:05:01Z,235084179.0
1.0,-128.0,0.29999999999999999,1.225115,103.80141666666667,1317.0,511.0,1390160100.0,2014-01-20T03:35:00Z,235084179.0
1.0,-128.0,0.29999999999999999,1.2235783333333334,103.80303499999999,2608.0,511.0,1390171091.0,2014-01-20T06:38:11Z,235084179.0
1.0,-128.0,0.10000000000000001,1.2237499999999999,103.80401166666667,378.0,511.0,1390176851.0,2014-01-20T08:14:11Z,235084179.0
1.0,-128.0,0.10000000000000001,1.2235166666666666,103.80289333333333,2844.0,511.0,1390194491.0,2014-01-20T13:08:11Z,235084179.0
1.0,-128.0,0.10000000000000001,1.2239883333333332,103.80203833333333,3135.0,511.0,1390198452.0,2014-01-20T14:14:12Z,235084179.0
0.0,-128.0,11.300000000000001,1.1889083333333332,103.58166666666666,2829.0,511.0,1390212826.0,2014-01-20T18:13:46Z,235084179.0
0.0,-128.0,10.0,1.1638949999999999,103.52042333333333,872.0,511.0,1403912166.0,2014-06-28T07:36:06Z,235084179.0
0.0,-128.0,0.40000000000000002,1.23973,103.74561833333334,1524.0,511.0,1403931842.0,2014-06-28T13:04:02Z,235084179.0
1.0,-128.0,0.10000000000000001,1.2213449999999999,103.80120333333333,2124.0,511.0,1404037912.0,2014-06-29T18:31:52Z,235084179.0
1.0,-128.0,0.20000000000000001,1.2205950000000001,103.80179333333334,142.0,511.0,1404049771.0,2014-06-29T21:49:31Z,235084179.0
1.0,-128.0,0.10000000000000001,1.2219466666666667,103.80184333333334,3497.0,511.0,1404068659.0,2014-06-30T03:04:19Z,235084179.0
1.0,-128.0,0.10000000000000001,1.223295,103.80012833333333,2988.0,511.0,1404083416.0,2014-06-30T07:10:16Z,235084179.0
0.0,-128.0,13.6,1.1875116666666667,103.56617666666666,2878.0,511.0,1404112977.0,2014-06-30T15:22:57Z,235084179.0
0.0,-128.0,9.0999999999999996,1.2395516666666666,103.36022166666666,1333.0,511.0,1406172479.0,2014-07-24T11:27:59Z,235084179.0
1.0,-128.0,0.80000000000000004,1.2338266666666666,103.80644166666667,2914.0,511.0,1406189093.0,2014-07-24T16:04:53Z,235084179.0
1.0,-128.0,0.10000000000000001,1.2352033333333334,103.80450666666667,2450.0,511.0,1406223123.0,2014-07-25T01:32:03Z,235084179.0
1.0,-128.0,0.10000000000000001,1.2352666666666667,103.80459333333333,171.0,511.0,1406233011.0,2014-07-25T04:16:51Z,235084179.0
1.0,-128.0,0.10000000000000001,1.2346583333333334,103.80373666666667,2176.0,511.0,1406256710.0,2014-07-25T10:51:50Z,235084179.0
1.0,-128.0,0.10000000000000001,1.2354849999999999,103.804585,533.0,511.0,1406258869.0,2014-07-25T11:27:49Z,235084179.0
1.0,-128.0,0.40000000000000002,1.2349233333333334,103.80668,1489.0,511.0,1406265178.0,2014-07-25T13:12:58Z,235084179.0
1.0,-128.0,0.10000000000000001,1.233975,103.80679333333333,2054.0,511.0,1406267470.0,2014-07-25T13:51:10Z,235084179.0
1.0,-128.0,0.10000000000000001,1.2347816666666667,103.80629666666667,60.0,511.0,1406308583.0,2014-07-26T01:16:23Z,235084179.0
1.0,-128.0,0.10000000000000001,1.2351350000000001,103.80539833333333,60.0,511.0,1406311822.0,2014-07-26T02:10:22Z,235084179.0
