navigation_status,rate_of_turn,speed_over_ground,latitude,longitude,course_over_ground,true_heading,ts,ts_string
1.0,-127.0,0.10000000000000001,1.2351216666666667,103.82063166666667,3274.0,287.0,1373549256.0,2013-07-11T21:27:36Z
0.0,0.0,9.5999999999999996,1.2075066666666667,103.8476,761.0,74.0,1373609905.0,2013-07-12T14:18:25Z
0.0,0.0,12.800000000000001,1.2062383333333333,103.86711,2484.0,245.0,1374510344.0,2013-07-23T00:25:44Z
0.0,0.0,10.199999999999999,1.2426366666666666,103.407415,3150.0,312.0,1374519625.0,2013-07-23T03:00:25Z
0.0,0.0,8.6999999999999993,1.0796033333333332,103.59207166666667,1210.0,117.0,1374620512.0,2013-07-24T07:01:52Z
0.0,0.0,1.7,1.21882,103.82658000000001,412.0,40.0,1374632121.0,2013-07-24T10:15:21Z
0.0,0.0,9.3000000000000007,1.2393033333333334,103.87327666666667,3415.0,347.0,1374644222.0,2013-07-24T13:37:02Z
1.0,0.0,0.0,1.2673683333333334,103.87764666666666,1975.0,242.0,1374671130.0,2013-07-24T21:05:30Z
0.0,127.0,3.6000000000000001,1.2198016666666667,103.82177,3125.0,307.0,1374679531.0,2013-07-24T23:25:31Z
0.0,0.0,7.7999999999999998,1.2424500000000001,103.40886166666667,3134.0,311.0,1374691253.0,2013-07-25T02:40:53Z
